,data1,data2,data3,data4,data5,data6,data7,data8,label
58,-3560188,-3709735,-4997407,-4007289,-2914079,-6153394,-5815686,-8142464,0
59,-3552365,403154,-4843708,311085,628219,-3997689,-3805084,-8195909,0
60,-3566482,-1655625,-4832016,-1396632,-1969649,-3180003,-3385176,-8211710,0
61,-3597334,-7577985,-5019374,-7344524,-7871534,-5022703,-5497489,-8152952,0
62,-3590996,-8388608,-5140897,-8388608,-8261631,-7163850,-7268919,-8100701,0
63,-3560359,-3695437,-4997239,-3993076,-2899716,-6149357,-5810641,-8142852,0
64,-3552584,406409,-4843731,314960,630049,-3994373,-3801860,-8196242,0
65,-3566706,-1666779,-4832419,-1407926,-1981251,-3181604,-3387480,-8211846,0
66,-3597606,-7588231,-5020186,-7355572,-7880407,-5030775,-5505670,-8152977,0
67,-3591181,-8388608,-5141116,-8388608,-8253989,-7166068,-7270691,-8100962,0
68,-3560411,-3678627,-4996868,-3976666,-2883629,-6143852,-5806367,-8143129,0
69,-3552777,410999,-4843701,320386,632065,-3990891,-3800607,-8196510,0
70,-3567053,-1678289,-4832926,-1418241,-1993511,-3183814,-3390877,-8212060,0
71,-3597848,-7597567,-5020904,-7365398,-7889111,-5034927,-5513047,-8152961,0
72,-3591318,-8388608,-5141310,-8388608,-8247132,-7163309,-7272138,-8101116,0
73,-3560757,-3664938,-4996863,-3963186,-2869264,-6138712,-5801082,-8143612,0
74,-3553127,414483,-4843861,324526,633966,-3991750,-3796285,-8196885,0
75,-3567384,-1689359,-4833434,-1428864,-2005827,-3190306,-3391517,-8212232,0
76,-3598147,-7607323,-5021716,-7376149,-7898141,-5043170,-5519469,-8152979,0
77,-3591497,-8388608,-5141507,-8388608,-8239434,-7163519,-7271483,-8101357,0
78,-3553436,416648,-4844027,327541,635321,-3989796,-3792934,-8197203,0
79,-3567845,-1702947,-4834148,-1442244,-2019788,-3193394,-3394307,-8212481,0
80,-3598732,-7617724,-5022820,-7387454,-7907601,-5049138,-5524328,-8153267,0
81,-3591989,-8388608,-5141982,-8388608,-8231907,-7163823,-7270189,-8101888,0
82,-3561421,-3637385,-4996743,-3935060,-2839658,-6127736,-5789289,-8144583,0
83,-3553939,419644,-4844332,331698,636591,-3984404,-3790481,-8197692,0
84,-3568316,-1716241,-4834827,-1454259,-2035227,-3193342,-3396621,-8212712,0
85,-3599129,-7628605,-5023716,-7399076,-7917607,-5056449,-5531332,-8153277,0
86,-3592232,-8388608,-5142112,-8388608,-8223559,-7164560,-7268767,-8102116,0
87,-3561789,-3622642,-4996647,-3921147,-2825272,-6121467,-5780413,-8145072,0
88,-3554236,421624,-4844459,333751,637061,-3980607,-3784769,-8197952,0
89,-3568773,-1730897,-4835560,-1468403,-2050714,-3195835,-3399424,-8212864,0
90,-3599664,-7639564,-5024859,-7410646,-7927708,-5065952,-5542573,-8153362,0
91,-3592656,-8388608,-5142579,-8388608,-8214632,-7169019,-7272419,-8102436,0
92,-3562084,-3604512,-4996486,-3904186,-2806164,-6117013,-5776134,-8145415,0
93,-3554671,426679,-4844596,339809,640143,-3975686,-3780709,-8198346,0
94,-3569280,-1743742,-4836179,-1479628,-2064562,-3195677,-3400827,-8213165,0
95,-3600154,-7650714,-5025914,-7422471,-7937851,-5073029,-5549611,-8153463,0
96,-3592941,-8388608,-5142954,-8388608,-8207061,-7171357,-7272933,-8102657,0
97,-3562460,-3588757,-4996460,-3888277,-2789619,-6111114,-5771335,-8145869,0
98,-3555132,430712,-4844796,344779,642449,-3969414,-3779088,-8198781,0
99,-3569835,-1756474,-4836886,-1491891,-2079079,-3195632,-3404010,-8213492,0
100,-3600713,-7661946,-5027030,-7434621,-7948236,-5082518,-5555806,-8153646,0
101,-3593294,-8388608,-5143302,-8388608,-8198487,-7176051,-7272936,-8102991,0
102,-3562709,-3573762,-4996266,-3872296,-2773916,-6106321,-5769706,-8146217,0
103,-3555501,433678,-4844927,349241,643884,-3964340,-3778890,-8199137,0
104,-3570184,-1769636,-4837418,-1504246,-2093017,-3195881,-3407337,-8213602,0
105,-3601039,-7672241,-5027867,-7445815,-7957734,-5089331,-5562959,-8153569,0
106,-3593670,-8388608,-5143650,-8388608,-8190701,-7178371,-7272238,-8103313,0
107,-3563197,-3560157,-4996347,-3858601,-2759612,-6102691,-5757449,-8146817,0
108,-3555938,436293,-4845172,352406,645183,-3962297,-3769781,-8199546,0
109,-3570631,-1781553,-4838044,-1515915,-2105866,-3198421,-3406677,-8213817,0
110,-3601479,-7681710,-5028822,-7455908,-7966186,-5096889,-5572086,-8153642,0
111,-3594010,-8388608,-5144009,-8388608,-8183322,-7180347,-7274589,-8103604,0
112,-3563515,-3547066,-4996292,-3846170,-2747051,-6097606,-5751809,-8147174,0
113,-3556194,438305,-4845259,355041,645676,-3958398,-3765087,-8199697,0
114,-3571080,-1793516,-4838671,-1527216,-2118449,-3199723,-3407407,-8213991,0
115,-3602054,-7691256,-5029890,-7466322,-7974533,-5103549,-5577177,-8153836,0
116,-3594348,-8388608,-5144384,-8388608,-8175029,-7182296,-7273494,-8103862,0
117,-3563771,-3531374,-4996149,-3830599,-2730312,-6092762,-5746319,-8147449,0
118,-3556598,441263,-4845466,359088,647458,-3954511,-3763426,-8199980,0
119,-3571541,-1807804,-4839336,-1540707,-2133404,-3201069,-3411541,-8214123,0
120,-3602468,-7701251,-5030826,-7476829,-7983505,-5110624,-5587714,-8153805,0
121,-3564032,-3514918,-4995924,-3814531,-2713852,-6086082,-5740317,-8147747,0
122,-3556941,444417,-4845561,363049,648624,-3948692,-3758659,-8200203,0
123,-3572092,-1821829,-4840077,-1553855,-2148555,-3201504,-3413262,-8214321,0
124,-3603039,-7711348,-5031952,-7487722,-7992412,-5118623,-5592577,-8153876,0
125,-3595146,-8388608,-5145227,-8388608,-8158101,-7188027,-7274476,-8104357,0
126,-3564576,-3496562,-4996051,-3796798,-2695967,-6082614,-5736096,-8148246,0
127,-3557574,449828,-4845916,369410,651151,-3945513,-3757976,-8200686,0
128,-3572782,-1833897,-4840922,-1565500,-2161834,-3203677,-3416675,-8214646,0
129,-3603734,-7720985,-5033113,-7497989,-8000944,-5125899,-5599047,-8154104,0
130,-3595608,-8388608,-5145644,-8388608,-8150906,-7189199,-7273831,-8104707,0
131,-3565101,-3481754,-4996124,-3782434,-2681873,-6077595,-5727074,-8148803,0
132,-3558222,452647,-4846286,372975,652303,-3942016,-3750383,-8201246,0
133,-3573504,-1849203,-4841822,-1579849,-2176758,-3206017,-3417972,-8215032,0
134,-3604323,-7731306,-5034179,-7508872,-8009896,-5133014,-5608792,-8154267,0
135,-3596084,-8388608,-5146077,-8388608,-8143527,-7190614,-7277644,-8105066,0
136,-3565534,-3466060,-4996118,-3767210,-2666357,-6072049,-5723082,-8149209,0
137,-3558659,456263,-4846455,377841,653368,-3936457,-3747286,-8201537,0
138,-3574059,-1863196,-4842544,-1592418,-2192802,-3206215,-3420104,-8215229,0
139,-3604822,-7740557,-5035148,-7519157,-8017965,-5139089,-5613996,-8154315,0
140,-3596427,-8388608,-5146430,-8388608,-8136294,-7192709,-7277424,-8105247,0
141,-3565892,-3449471,-4996046,-3750854,-2650206,-6067093,-5720657,-8149541,0
142,-3559232,460877,-4846721,383178,655949,-3931418,-3747169,-8201989,0
143,-3574583,-1877185,-4843233,-1606926,-2206438,-3207149,-3423864,-8215419,0
144,-3605363,-7751834,-5036239,-7531378,-8028210,-5146944,-5616947,-8154401,0
145,-3596907,-8388608,-5146900,-8388608,-8128936,-7195253,-7274077,-8105603,0
146,-3566441,-3433980,-4996174,-3735721,-2634988,-6062110,-5713813,-8150079,0
147,-3559657,464774,-4846861,388296,656645,-3925881,-3743417,-8202342,0
148,-3575034,-1892397,-4843866,-1620668,-2224481,-3207816,-3427822,-8215586,0
149,-3605837,-7761536,-5037166,-7541847,-8036917,-5153508,-5628471,-8154477,0
150,-3597261,-8388608,-5147135,-8388608,-8121212,-7195190,-7275637,-8105893,0
151,-3566839,-3419096,-4996077,-3721282,-2621197,-6055399,-5708636,-8150544,0
152,-3560076,467655,-4846947,391887,657734,-3919710,-3739474,-8202780,0
153,-3575453,-1906704,-4844418,-1634672,-2238183,-3207422,-3428986,-8215824,0
154,-3606057,-7771645,-5037826,-7552499,-8045744,-5158350,-5632243,-8154396,0
155,-3597293,-8388608,-5147066,-8388608,-8114653,-7195037,-7273561,-8105937,0
156,-3567014,-3407344,-4995840,-3709077,-2609452,-6050487,-5704217,-8150809,0
157,-3560377,468915,-4847047,394414,657584,-3916212,-3737495,-8203045,0
158,-3575942,-1922698,-4845139,-1649412,-2255300,-3209927,-3433357,-8216041,0
159,-3606497,-7781710,-5038771,-7563499,-8054666,-5166478,-5641685,-8154439,0
160,-3597691,-8388608,-5147370,-8388608,-8107022,-7196799,-7274740,-8106282,0
161,-3567358,-3392765,-4995704,-3693986,-2596317,-6045109,-5698886,-8151245,0
162,-3560666,472010,-4846985,398718,657903,-3911046,-3732490,-8203414,0
163,-3606672,-7791709,-5039416,-7574401,-8063537,-5174158,-5647478,-8154338,0
164,-3597825,-8388608,-5147451,-8388608,-8100234,-7200045,-7273867,-8106457,0
165,-3567571,-3381904,-4995527,-3683493,-2586152,-6041866,-5692179,-8151629,0
166,-3560821,473148,-4846873,400408,657696,-3907346,-3727659,-8203707,0
167,-3576424,-1949887,-4845821,-1675157,-2285313,-3210839,-3435186,-8216428,0
168,-3606953,-7801783,-5040156,-7584999,-8072392,-5180311,-5653690,-8154461,0
169,-3597861,-8388271,-5147401,-8388608,-8093106,-7200378,-7273998,-8106649,0
170,-3567645,-3371588,-4995211,-3672895,-2576276,-6036881,-5688251,-8151961,0
171,-3561002,474053,-4846877,402172,657436,-3903966,-3726242,-8204067,0
172,-3576587,-1962279,-4846165,-1686827,-2299053,-3212712,-3438711,-8216576,0
173,-3607069,-7811409,-5040784,-7595539,-8080834,-5187710,-5662276,-8154414,0
174,-3597982,-8382040,-5147465,-8388608,-8085660,-7201942,-7274678,-8106967,0
175,-3567896,-3357774,-4995024,-3659199,-2563400,-6032859,-5684386,-8152506,0
176,-3561369,476658,-4846986,405415,658668,-3900875,-3724088,-8204647,0
177,-3577018,-1974907,-4846744,-1699217,-2311607,-3214251,-3441757,-8217043,0
178,-3607421,-7821583,-5041659,-7606652,-8089836,-5195878,-5669864,-8154669,0
179,-3598114,-8376567,-5147562,-8388608,-8078462,-7204723,-7275560,-8107339,0
180,-3568016,-3348007,-4994784,-3649858,-2553313,-6028997,-5679726,-8152947,0
181,-3561372,476938,-4846842,406240,658115,-3897431,-3720832,-8204845,0
182,-3576908,-1987770,-4846845,-1710809,-2326196,-3215107,-3443319,-8216942,0
183,-3607260,-7830743,-5042060,-7616451,-8097836,-5202436,-5676646,-8154380,0
184,-3598064,-8369979,-5147516,-8388608,-8070451,-7206254,-7275536,-8107522,0
185,-3568182,-3335239,-4994553,-3636327,-2541548,-6024792,-5676921,-8153438,0
186,-3561640,478776,-4846937,408838,658861,-3894612,-3721486,-8205315,0
187,-3577270,-1998625,-4847386,-1721698,-2336636,-3216536,-3447429,-8217319,0
188,-3607607,-7839549,-5042905,-7625894,-8105335,-5208769,-5684522,-8154588,0
189,-3598240,-8364527,-5147687,-8388608,-8063383,-7206926,-7276912,-8107854,0
190,-3568392,-3324236,-4994414,-3625272,-2530699,-6020549,-5673554,-8153918,0
191,-3561882,479985,-4847030,410697,659010,-3892414,-3720559,-8205715,0
192,-3577628,-2010951,-4847959,-1733424,-2350120,-3218942,-3450134,-8217637,0
193,-3607822,-7848687,-5043689,-7636162,-8113277,-5216022,-5688464,-8154602,0
194,-3598222,-8358234,-5147702,-8388608,-8055899,-7208680,-7274964,-8107939,0
195,-3568471,-3311101,-4994127,-3612277,-2518037,-6016125,-5667590,-8154244,0
196,-3562190,482275,-4847206,413269,660039,-3889640,-3717535,-8206146,0
197,-3578008,-2021491,-4848545,-1744284,-2361399,-3220966,-3452427,-8217923,0
198,-3608191,-7857276,-5044611,-7645644,-8120888,-5224734,-5696993,-8154663,0
199,-3598437,-8351196,-5147968,-8388608,-8046669,-7212208,-7276353,-8108163,0
200,-3568737,-3295198,-4993963,-3596581,-2501859,-6011714,-5662949,-8154737,0
201,-3562557,484579,-4847340,416732,660679,-3886530,-3715264,-8206669,0
202,-3608398,-7867215,-5045513,-7656491,-8129665,-5231934,-5704191,-8154494,0
203,-3598498,-8344624,-5148212,-8388608,-8038652,-7213837,-7277512,-8108157,0
204,-3568984,-3279625,-4993841,-3580689,-2486136,-6006509,-5659206,-8155214,0
205,-3562846,487689,-4847439,420724,662424,-3882222,-3713457,-8207100,0
206,-3578694,-2046736,-4849673,-1768026,-2387992,-3224034,-3458400,-8218423,0
207,-3608722,-7875374,-5046357,-7665447,-8136655,-5239230,-5711847,-8154480,0
208,-3598814,-8338018,-5148541,-8388608,-8029976,-7216649,-7278887,-8108439,0
209,-3569439,-3264219,-4993886,-3565195,-2470791,-6002544,-5655904,-8155836,0
210,-3563366,490908,-4847761,424919,663913,-3879612,-3713131,-8207682,0
211,-3579228,-2057563,-4850381,-1778399,-2399289,-3226189,-3462406,-8218813,0
212,-3609131,-7882975,-5047097,-7673791,-8143489,-5243156,-5716816,-8154666,0
213,-3599082,-8331273,-5148752,-8388608,-8021569,-7215956,-7278254,-8108720,0
214,-3569703,-3251883,-4993751,-3553091,-2458119,-5996655,-5650499,-8156268,0
215,-3563755,491845,-4847990,426315,664028,-3876070,-3710532,-8208117,0
216,-3579601,-2068699,-4850965,-1789071,-2411884,-3227694,-3465031,-8219014,0
217,-3609474,-7890856,-5048035,-7682034,-8150777,-5251114,-5725402,-8154612,0
218,-3599277,-8324919,-5148995,-8388608,-8013418,-7218350,-7279837,-8108854,0
219,-3569879,-3235895,-4993524,-3537354,-2441190,-5991984,-5645056,-8156557,0
220,-3563910,494788,-4847910,430077,665773,-3872051,-3706851,-8208301,0
221,-3579846,-2081914,-4851391,-1801385,-2424671,-3229052,-3467064,-8219074,0
222,-3609573,-7898720,-5048585,-7690567,-8157547,-5257317,-5730761,-8154399,0
223,-3599453,-8318384,-5149106,-8388608,-8005309,-7219491,-7278362,-8109032,0
224,-3570351,-3222849,-4993592,-3524447,-2428044,-5986049,-5638918,-8157161,0
225,-3564492,495903,-4848339,432165,665508,-3866845,-3703069,-8208863,0
226,-3580446,-2097329,-4852276,-1815330,-2441304,-3229688,-3470128,-8219362,0
227,-3610142,-7908317,-5049694,-7700854,-8165957,-5264035,-5739562,-8154539,0
228,-3599892,-8312065,-5149547,-8388608,-7997474,-7221109,-7279818,-8109378,0
229,-3570762,-3206176,-4993571,-3508428,-2411590,-5980572,-5634719,-8157629,0
230,-3564904,499881,-4848431,436794,667313,-3861509,-3700805,-8209258,0
231,-3580948,-2110127,-4852917,-1828026,-2455290,-3230475,-3473059,-8219647,0
232,-3610510,-7917496,-5050589,-7710919,-8174146,-5270812,-5745544,-8154566,0
233,-3600087,-8305632,-5149741,-8388608,-7989142,-7221989,-7279281,-8109579,0
234,-3571104,-3192395,-4993531,-3494637,-2398207,-5975973,-5628556,-8158080,0
235,-3565425,502126,-4848759,439886,667814,-3858386,-3696104,-8209759,0
236,-3581487,-2123992,-4853676,-1841735,-2469679,-3233076,-3474821,-8219919,0
237,-3611020,-7926410,-5051579,-7720656,-8181727,-5279634,-5751262,-8154699,0
238,-3600450,-8298774,-5150022,-8388608,-7980435,-7225359,-7278020,-8109917,0
239,-3571494,-3177112,-4993477,-3479371,-2382997,-5972309,-5623845,-8158552,0
240,-3565771,504658,-4848845,443719,668415,-3855219,-3694482,-8210099,0
241,-3581830,-2137236,-4854165,-1853521,-2484192,-3234794,-3477598,-8220084,0
242,-3600597,-8292839,-5150134,-8388608,-7973042,-7226270,-7278934,-8110074,0
243,-3571559,-3163401,-4993163,-3465425,-2370259,-5967691,-5618677,-8158741,0
244,-3565934,507084,-4848769,446986,669024,-3851929,-3690982,-8210295,0
245,-3582129,-2150500,-4854637,-1867005,-2497944,-3237110,-3479931,-8220213,0
246,-3611659,-7944020,-5053191,-7739801,-8197095,-5294176,-5763216,-8154737,0
247,-3600884,-8285729,-5150402,-8388608,-7964176,-7228648,-7276149,-8110375,0
248,-3571913,-3148430,-4993091,-3450753,-2355905,-5963760,-5611371,-8159234,0
249,-3566344,508946,-4848932,449809,668756,-3849128,-3685813,-8210765,0
250,-3582580,-2165832,-4855305,-1881549,-2514719,-3239772,-3481634,-8220491,0
251,-3611944,-7953207,-5053984,-7750007,-8204901,-5301840,-5769616,-8154726,0
252,-3601024,-8279511,-5150502,-8388608,-7956220,-7230915,-7275176,-8110552,0
253,-3572261,-3135514,-4993059,-3437017,-2343038,-5958828,-5606517,-8159750,0
254,-3566712,510288,-4849112,452444,668890,-3843668,-3683972,-8211204,0
255,-3583049,-2181221,-4856006,-1895944,-2530394,-3240109,-3486158,-8220807,0
256,-3612452,-7962666,-5054988,-7760295,-8213273,-5309510,-5780526,-8154974,0
257,-3601299,-8272709,-5150689,-8384161,-7947936,-7232430,-7277384,-8110906,0
258,-3572467,-3121215,-4992843,-3423104,-2329519,-5953229,-5600718,-8160116,0
259,-3567039,512406,-4849224,454991,669348,-3839413,-3679978,-8211553,0
260,-3583459,-2195952,-4856642,-1910511,-2545444,-3242129,-3488080,-8220995,0
261,-3612814,-7972222,-5055901,-7770769,-8221353,-5316429,-5784323,-8154998,0
262,-3601612,-8266085,-5151001,-8378418,-7939636,-7232791,-7274745,-8111222,0
263,-3572764,-3106850,-4992777,-3409204,-2316334,-5948820,-5594963,-8160514,0
264,-3567321,514387,-4849324,457927,669021,-3838931,-3676755,-8211820,0
265,-3583811,-2209512,-4857207,-1923216,-2560471,-3247499,-3491129,-8221131,0
266,-3613082,-7980149,-5056637,-7779435,-8228253,-5321549,-5793544,-8154995,0
267,-3601846,-8260516,-5151187,-8373035,-7932506,-7229207,-7276047,-8111510,0
268,-3573097,-3093796,-4992761,-3395483,-2303106,-5944487,-5588217,-8160945,0
269,-3567668,517118,-4849486,461366,670295,-3839405,-3671126,-8212133,0
270,-3584119,-2221073,-4857718,-1935797,-2572646,-3252292,-3492429,-8221209,0
271,-3613371,-7988001,-5057386,-7788524,-8235332,-5326792,-5800267,-8155012,0
272,-3602057,-8254664,-5151377,-8367714,-7924454,-7228109,-7276933,-8111765,0
273,-3573366,-3081314,-4992687,-3382594,-2289460,-5940002,-5584865,-8161312,0
274,-3568084,518406,-4849686,464003,670168,-3836701,-3668964,-8212578,0
275,-3584604,-2235869,-4858405,-1948981,-2588755,-3254910,-3495371,-8221525,0
276,-3613834,-7995924,-5058333,-7797244,-8242464,-5333290,-5805541,-8155236,0
277,-3602327,-8248702,-5151644,-8362269,-7916641,-7227909,-7275977,-8112094,0
278,-3573637,-3068260,-4992606,-3369709,-2276691,-5934234,-5580170,-8161742,0
279,-3584920,-2250446,-4858965,-1963129,-2605021,-3256189,-3498684,-8221656,0
280,-3614110,-8004305,-5059093,-7806272,-8249891,-5339892,-5813331,-8155231,0
281,-3602534,-8242991,-5151841,-8357191,-7909764,-7230136,-7276716,-8112337,0
282,-3573914,-3057266,-4992589,-3358741,-2266954,-5930432,-5575576,-8162127,0
283,-3568727,521299,-4850000,468227,669641,-3828640,-3663926,-8213287,0
284,-3585288,-2261761,-4859516,-1974113,-2616359,-3257381,-3500854,-8221884,0
285,-3614509,-8011736,-5059896,-7814165,-8256424,-5346788,-5818816,-8155439,0
286,-3602854,-8236903,-5152089,-8351879,-7901844,-7231812,-7276284,-8112761,0
287,-3574234,-3045841,-4992597,-3347910,-2255340,-5926257,-5571062,-8162585,0
288,-3569108,521930,-4850262,469769,668784,-3825214,-3661764,-8213671,0
289,-3585784,-2275899,-4860256,-1986457,-2632195,-3259150,-3503279,-8222188,0
290,-3614946,-8019675,-5060801,-7822667,-8263408,-5355259,-5823638,-8155624,0
291,-3603186,-8230336,-5152377,-8345964,-7893740,-7235432,-7274597,-8113147,0
292,-3574578,-3034032,-4992593,-3336004,-2244019,-5922180,-5567031,-8163053,0
293,-3569445,522543,-4850441,470887,668238,-3820821,-3660452,-8214026,0
294,-3586186,-2289700,-4860877,-2000242,-2646437,-3260375,-3506174,-8222416,0
295,-3615179,-8027939,-5061522,-7831846,-8270547,-5362607,-5828106,-8155602,0
296,-3603311,-8223825,-5152496,-8340032,-7885299,-7237373,-7273596,-8113321,0
297,-3574836,-3020598,-4992494,-3322379,-2230423,-5918018,-5562722,-8163446,0
298,-3569706,524409,-4850444,473829,668385,-3817006,-3656629,-8214387,0
299,-3586471,-2303160,-4861321,-2013081,-2661534,-3261586,-3508961,-8222621,0
300,-3615569,-8036401,-5062399,-7841419,-8278132,-5368704,-5838077,-8155801,0
301,-3603507,-8216842,-5152681,-8333546,-7876510,-7237634,-7275283,-8113655,0
302,-3574992,-3007886,-4992303,-3308775,-2217963,-5913352,-5557362,-8163839,0
303,-3569812,525391,-4850383,475859,668113,-3814236,-3653402,-8214636,0
304,-3586657,-2317027,-4861731,-2026700,-2676191,-3264256,-3512676,-8222746,0
305,-3615607,-8044712,-5062914,-7850426,-8285207,-5376031,-5848519,-8155709,0
306,-3603408,-8209456,-5152474,-8326778,-7867403,-7238464,-7277316,-8113794,0
307,-3574978,-2996324,-4991919,-3296954,-2206781,-5908481,-5553586,-8164089,0
308,-3569941,525641,-4850386,476895,667461,-3811307,-3652100,-8214856,0
309,-3586897,-2330814,-4862197,-2039138,-2690720,-3266515,-3516250,-8222866,0
310,-3615914,-8053506,-5063731,-7859895,-8292813,-5383061,-5853882,-8155853,0
311,-3603646,-8202796,-5152694,-8320962,-7859244,-7238902,-7275332,-8114214,0
312,-3575229,-2984243,-4991848,-3285491,-2195572,-5903632,-5548586,-8164542,0
313,-3570342,527218,-4850634,478560,667631,-3808220,-3649588,-8215348,0
314,-3587306,-2342567,-4862817,-2051256,-2703374,-3268532,-3519192,-8223206,0
315,-3616216,-8061745,-5064532,-7868966,-8299811,-5391228,-5861552,-8156012,0
316,-3603833,-8196014,-5152841,-8314723,-7850792,-7241152,-7275766,-8114580,0
317,-3575478,-2973351,-4991768,-3273969,-2184911,-5899467,-5545209,-8165016,0
318,-3587552,-2357312,-4863277,-2064849,-2718229,-3270121,-3522977,-8223356,0
319,-3616420,-8070304,-5065279,-7878474,-8307084,-5397316,-5867738,-8156044,0
320,-3603918,-8189137,-5152940,-8308470,-7842371,-7241444,-7274794,-8114842,0
321,-3575596,-2960767,-4991561,-3261467,-2173040,-5894563,-5540734,-8165356,0
322,-3570688,528420,-4850683,481219,666859,-3801496,-3646622,-8215910,0
323,-3587827,-2369246,-4863782,-2076738,-2730906,-3272036,-3526007,-8223551,0
324,-3616758,-8078011,-5066131,-7886767,-8313554,-5404938,-5875063,-8156222,0
