,data1,data2,data3,data4,data5,data6,data7,data8,label
64,-3967503,1069062,-4206876,1076163,1081162,-2789412,-2593382,-8166793,0
65,-3998520,-2506261,-4251482,-2046962,-2898294,-2752527,-3046385,-8184178,0
66,-4036889,-8128328,-4438357,-7849954,-8337882,-5013336,-5569616,-8145565,0
67,-4010037,-7087163,-4467569,-7321812,-6648220,-6191614,-6190571,-8107908,0
68,-3970571,-1320878,-4310334,-1730390,-712983,-4549624,-4127666,-8130339,0
69,-3966864,1069009,-4206656,1076825,1081145,-2786577,-2591095,-8166553,0
70,-3997918,-2506887,-4251363,-2046892,-2898536,-2750828,-3044941,-8183978,0
71,-4036154,-8127527,-4438057,-7849287,-8336982,-5011291,-5567610,-8145242,0
72,-4009338,-7075874,-4467014,-7311386,-6635301,-6185967,-6184480,-8107826,0
73,-3969901,-1306687,-4309676,-1715885,-699383,-4540472,-4119065,-8130269,0
74,-3966180,1068930,-4206250,1077303,1080110,-2781124,-2586713,-8166355,0
75,-3997261,-2510881,-4251154,-2050993,-2903236,-2748676,-3043507,-8183741,0
76,-4035567,-8129308,-4438009,-7851524,-8338554,-5011403,-5568212,-8145007,0
77,-4008587,-7079690,-4466872,-7315197,-6639779,-6187205,-6186289,-8107377,0
78,-3969189,-1314397,-4309641,-1724083,-706898,-4543049,-4122290,-8129851,0
79,-3965490,1067130,-4206234,1075426,1079110,-2783371,-2589540,-8165959,0
80,-3996626,-2512699,-4251139,-2051816,-2903843,-2750240,-3045289,-8183388,0
81,-4034918,-8129744,-4437954,-7851682,-8338977,-5013367,-5569864,-8144617,0
82,-4007982,-7086276,-4467000,-7320857,-6647510,-6191884,-6190320,-8106912,0
83,-3968569,-1322367,-4309849,-1732656,-715041,-4549690,-4127354,-8129402,0
84,-3964848,1065908,-4206321,1073894,1077805,-2788112,-2592577,-8165529,0
85,-4034330,-8130739,-4438059,-7852784,-8339870,-5015144,-5571832,-8144232,0
86,-4007529,-7095312,-4467424,-7329182,-6657889,-6196435,-6195367,-8106490,0
87,-3968177,-1334437,-4310447,-1744848,-726636,-4556696,-4134070,-8129072,0
88,-3964319,1064473,-4206614,1071922,1076954,-2792449,-2595997,-8165151,0
89,-3995372,-2514102,-4251296,-2053606,-2905628,-2755325,-3048948,-8182539,0
90,-4033739,-8130864,-4438143,-7852787,-8340195,-5016987,-5572802,-8143832,0
91,-4006947,-7097276,-4467558,-7331457,-6660364,-6198338,-6196999,-8106057,0
92,-3967459,-1334175,-4310442,-1745447,-728047,-4558152,-4135418,-8128532,0
93,-3963754,1064558,-4206714,1071903,1076544,-2792936,-2596657,-8164798,0
94,-3994894,-2514416,-4251484,-2054352,-2906187,-2755875,-3049923,-8182267,0
95,-4033269,-8130687,-4438282,-7852741,-8339909,-5017727,-5573487,-8143594,0
96,-4006437,-7095299,-4467569,-7329664,-6658427,-6198292,-6196622,-8105839,0
97,-3966994,-1331917,-4310488,-1743049,-725780,-4556307,-4134396,-8128382,0
98,-3963172,1063788,-4206697,1071329,1075981,-2790290,-2596051,-8164528,0
99,-3994314,-2516682,-4251532,-2056731,-2907483,-2754577,-3049982,-8181972,0
100,-4032574,-8130969,-4438183,-7853086,-8340097,-5017127,-5572791,-8143176,0
101,-4005817,-7093447,-4467464,-7328002,-6656097,-6196547,-6195064,-8105527,0
102,-3966447,-1329492,-4310452,-1740626,-722084,-4553302,-4132336,-8128148,0
103,-3962639,1062961,-4206722,1070988,1075003,-2787479,-2594373,-8164304,0
104,-3993750,-2520724,-4251608,-2059635,-2911734,-2753692,-3049985,-8181683,0
105,-4032019,-8132312,-4438243,-7854244,-8341199,-5017138,-5572853,-8142897,0
106,-4005306,-7092972,-4467477,-7326986,-6655984,-6196235,-6193979,-8105322,0
107,-3965995,-1329823,-4310575,-1740193,-723349,-4553571,-4132074,-8127982,0
108,-3962255,1063023,-4206951,1070903,1074910,-2787979,-2594582,-8164196,0
109,-3993342,-2520852,-4251833,-2060506,-2912149,-2754199,-3050579,-8181537,0
110,-4031425,-8132548,-4438259,-7854672,-8341465,-5017836,-5573484,-8142552,0
111,-4004651,-7093461,-4467387,-7327195,-6656861,-6196586,-6194231,-8104915,0
112,-3965293,-1330528,-4310457,-1740401,-724349,-4554516,-4131906,-8127547,0
113,-3961564,1062252,-4206837,1070413,1074350,-2788750,-2593672,-8163831,0
114,-3992786,-2523322,-4251894,-2062484,-2914046,-2755311,-3050580,-8181289,0
115,-4030967,-8133942,-4438426,-7856271,-8342607,-5018767,-5573859,-8142369,0
116,-4004109,-7093076,-4467398,-7327006,-6656624,-6196431,-6193720,-8104684,0
117,-3964747,-1330974,-4310492,-1741493,-724982,-4554779,-4131966,-8127321,0
118,-3960884,1062283,-4206724,1069969,1074293,-2788461,-2593164,-8163513,0
119,-3991909,-2523550,-4251614,-2063110,-2914908,-2754756,-3050369,-8180763,0
120,-4030137,-8135033,-4438226,-7857393,-8343538,-5018831,-5574531,-8141842,0
121,-4003322,-7091553,-4467152,-7325246,-6654842,-6195522,-6193166,-8104246,0
122,-3963939,-1331611,-4310249,-1740897,-724749,-4553626,-4131230,-8126879,0
123,-3960025,1061417,-4206469,1069234,1073888,-2787337,-2592181,-8163020,0
124,-3991211,-2525501,-4251545,-2065222,-2916240,-2754692,-3050151,-8180406,0
125,-4029494,-8136279,-4438242,-7859007,-8344273,-5020352,-5574812,-8141511,0
126,-4002654,-7090084,-4467032,-7324068,-6653437,-6195301,-6191841,-8103954,0
127,-3963413,-1332639,-4310316,-1742901,-727151,-4553737,-4131089,-8126709,0
128,-3990629,-2525711,-4251566,-2064616,-2916867,-2755357,-3050256,-8180171,0
129,-4028670,-8136009,-4437965,-7858637,-8344019,-5020146,-5574396,-8141051,0
130,-4001810,-7089386,-4466685,-7323336,-6653007,-6194279,-6191034,-8103473,0
131,-3962531,-1333909,-4310001,-1744441,-727887,-4552931,-4131175,-8126148,0
132,-3958707,1061059,-4206388,1068143,1073639,-2787741,-2592697,-8162361,0
133,-3989891,-2523769,-4251419,-2063597,-2914856,-2754618,-3049996,-8179759,0
134,-4028106,-8137020,-4438066,-7860032,-8344713,-5021053,-5575759,-8140782,0
135,-4001282,-7088286,-4466771,-7322569,-6651942,-6194888,-6191636,-8103274,0
136,-3962016,-1332571,-4310070,-1743092,-727727,-4552428,-4131247,-8125974,0
137,-3958109,1061016,-4206402,1068278,1073321,-2787109,-2592961,-8162097,0
138,-3989235,-2523271,-4251346,-2062777,-2914454,-2753422,-3049721,-8179467,0
139,-4027507,-8137151,-4438099,-7860352,-8344656,-5020278,-5576536,-8140532,0
140,-4000640,-7087609,-4466763,-7322361,-6651040,-6194547,-6192124,-8102982,0
141,-3961406,-1332646,-4310085,-1743529,-727002,-4552806,-4131469,-8125704,0
142,-3957516,1061246,-4206481,1067880,1074076,-2788414,-2593734,-8161811,0
143,-3988604,-2521932,-4251365,-2062842,-2912323,-2754257,-3050243,-8179136,0
144,-4026887,-8137031,-4438116,-7860486,-8344264,-5021423,-5577734,-8140206,0
145,-3999964,-7084784,-4466627,-7319618,-6647684,-6194242,-6191791,-8102656,0
146,-3960749,-1329952,-4309949,-1740504,-724092,-4551112,-4130456,-8125392,0
147,-3956927,1060777,-4206514,1067942,1073307,-2787759,-2593753,-8161532,0
148,-3987979,-2522581,-4251352,-2062289,-2913123,-2753936,-3049977,-8178821,0
149,-4026167,-8136615,-4438019,-7859841,-8343698,-5020933,-5577944,-8139781,0
150,-3999257,-7082951,-4466536,-7318072,-6645564,-6193837,-6192021,-8102249,0
151,-3960086,-1326541,-4309837,-1737285,-721622,-4549948,-4129737,-8125057,0
152,-3956364,1061043,-4206541,1068244,1073472,-2787300,-2593999,-8161251,0
153,-3987417,-2522748,-4251404,-2062841,-2912761,-2754021,-3050461,-8178512,0
154,-4025653,-8137014,-4438134,-7860753,-8343929,-5022511,-5578514,-8139493,0
155,-3998754,-7082873,-4466682,-7318253,-6645352,-6195907,-6192647,-8101959,0
156,-3959516,-1324895,-4309888,-1735516,-719592,-4550755,-4129489,-8124733,0
157,-3955734,1061151,-4206587,1068505,1073591,-2788017,-2594344,-8160844,0
158,-3986891,-2521887,-4251531,-2062214,-2911586,-2754685,-3050459,-8178206,0
159,-4025206,-8136685,-4438352,-7860714,-8343466,-5023877,-5579327,-8139222,0
160,-3998322,-7081322,-4466893,-7316894,-6643324,-6197274,-6193421,-8101719,0
161,-3959139,-1318839,-4310023,-1729419,-714453,-4549502,-4128087,-8124626,0
162,-3955392,1061533,-4206790,1069433,1072896,-2786954,-2593479,-8160757,0
163,-3986352,-2524372,-4251623,-2064189,-2915193,-2754698,-3050529,-8177890,0
164,-4024606,-8137402,-4438422,-7861404,-8344146,-5024778,-5580666,-8138798,0
165,-3997718,-7079034,-4466906,-7315071,-6640874,-6197876,-6194200,-8101313,0
166,-3958469,-1314891,-4309872,-1725350,-711077,-4548909,-4127059,-8124213,0
167,-3954775,1061564,-4206726,1069669,1072944,-2786427,-2592897,-8160403,0
168,-4024136,-8137961,-4438552,-7862073,-8344370,-5024909,-5581339,-8138571,0
169,-3997162,-7077793,-4466927,-7314137,-6639407,-6197649,-6194151,-8101002,0
170,-3957879,-1311339,-4309818,-1721460,-709079,-4547076,-4125572,-8123903,0
171,-3954249,1060863,-4206786,1069683,1071748,-2785124,-2592011,-8160149,0
172,-3985295,-2529621,-4251846,-2068840,-2919230,-2755190,-3051744,-8177294,0
173,-4023530,-8138648,-4438577,-7862702,-8344995,-5025169,-5582083,-8138162,0
174,-3996560,-7076663,-4466902,-7313067,-6638422,-6197529,-6194126,-8100607,0
175,-3957335,-1309765,-4309824,-1719796,-707851,-4546447,-4124826,-8123592,0
176,-3953681,1060359,-4206804,1069006,1070814,-2784783,-2592001,-8159805,0
177,-3984740,-2530364,-4251914,-2071061,-2920337,-2755417,-3052111,-8176976,0
178,-4023009,-8137887,-4438605,-7862134,-8344237,-5024811,-5581024,-8137918,0
179,-3996173,-7077820,-4467096,-7314078,-6639756,-6197572,-6194167,-8100477,0
180,-3956972,-1310999,-4310081,-1720812,-709241,-4546992,-4125221,-8123473,0
181,-3953341,1059736,-4207083,1068749,1070747,-2784926,-2592081,-8159688,0
182,-3984427,-2532232,-4252216,-2071691,-2920891,-2755974,-3052656,-8176867,0
183,-4022616,-8138410,-4438777,-7862416,-8344767,-5025197,-5581721,-8137759,0
184,-3995605,-7078113,-4467081,-7314212,-6640129,-6197686,-6194449,-8100149,0
185,-3956364,-1310811,-4310050,-1720372,-709062,-4548139,-4124654,-8123097,0
186,-3952729,1059167,-4207028,1068203,1069611,-2786153,-2590548,-8159341,0
187,-3983769,-2533300,-4252141,-2073576,-2923382,-2756547,-3051847,-8176488,0
188,-4021975,-8138292,-4438679,-7862481,-8345044,-5023470,-5581428,-8137429,0
189,-3995037,-7079326,-4467089,-7315013,-6640723,-6195939,-6194772,-8099873,0
190,-3955829,-1312872,-4310132,-1721369,-710066,-4549377,-4124889,-8122822,0
191,-3952036,1058919,-4206927,1068021,1069658,-2789097,-2589806,-8158933,0
192,-3983001,-2532976,-4251967,-2073437,-2923526,-2758432,-3051421,-8176012,0
193,-4021331,-8138709,-4438611,-7863021,-8345844,-5021109,-5581214,-8137094,0
194,-3994468,-7079798,-4467065,-7314794,-6640718,-6192334,-6194319,-8099630,0
195,-3955261,-1313996,-4310151,-1721847,-710698,-4548871,-4124885,-8122571,0
196,-3951508,1057850,-4206995,1067158,1068463,-2790322,-2590072,-8158733,0
197,-3982499,-2535860,-4252109,-2075997,-2926908,-2760535,-3052457,-8175802,0
198,-4020646,-8138999,-4438500,-7863311,-8346374,-5022413,-5580667,-8136725,0
199,-3993778,-7079461,-4466871,-7314624,-6640385,-6192221,-6192733,-8099277,0
200,-3954589,-1316141,-4310045,-1724705,-712619,-4548255,-4124206,-8122234,0
201,-3950791,1056930,-4206867,1065965,1067575,-2788904,-2589093,-8158371,0
202,-3981846,-2537180,-4252068,-2077057,-2928841,-2760077,-3052006,-8175487,0
203,-4020086,-8140074,-4438556,-7864215,-8347441,-5025095,-5580977,-8136462,0
204,-3993189,-7078854,-4466837,-7314214,-6639404,-6194157,-6192289,-8099020,0
205,-3950176,1056679,-4206839,1065696,1067308,-2788099,-2588609,-8158100,0
206,-3981181,-2537844,-4252002,-2077634,-2930108,-2759824,-3051944,-8175157,0
207,-4019343,-8141162,-4438422,-7865474,-8348551,-5025395,-5581679,-8136037,0
208,-3992416,-7078872,-4466627,-7314301,-6639279,-6193819,-6192390,-8098560,0
209,-3953171,-1318500,-4309844,-1727269,-714999,-4548002,-4124631,-8121432,0
210,-3949484,1055849,-4206863,1064728,1066416,-2788354,-2590194,-8157667,0
211,-3980577,-2538744,-4252059,-2078666,-2931638,-2759841,-3053226,-8174845,0
212,-4018833,-8141180,-4438485,-7865641,-8348705,-5025124,-5582176,-8135836,0
213,-3991884,-7076899,-4466582,-7312104,-6636676,-6192392,-6191128,-8098347,0
214,-3952610,-1318637,-4309837,-1726282,-714296,-4546364,-4123623,-8121172,0
215,-3948898,1054567,-4206899,1063699,1065324,-2787017,-2590164,-8157375,0
216,-3979949,-2541647,-4252090,-2081922,-2934547,-2759710,-3053868,-8174467,0
217,-4018159,-8141927,-4438439,-7866888,-8349509,-5026216,-5583002,-8135386,0
218,-3991283,-7076252,-4466547,-7311284,-6635254,-6193049,-6191240,-8098028,0
219,-3951991,-1318794,-4309781,-1726201,-713345,-4546285,-4123560,-8120868,0
220,-3948192,1053831,-4206761,1063223,1064495,-2786608,-2589676,-8157012,0
221,-3979481,-2543439,-4252224,-2082926,-2937039,-2759804,-3054099,-8174330,0
222,-4017640,-8142837,-4438567,-7867861,-8350302,-5026503,-5584037,-8135146,0
223,-3990579,-7074479,-4466416,-7309633,-6633041,-6191953,-6191028,-8097629,0
224,-3951500,-1317492,-4309852,-1724451,-712086,-4544841,-4122962,-8120692,0
225,-3947821,1053436,-4207044,1062849,1064209,-2786480,-2590221,-8156909,0
226,-3978872,-2545349,-4252293,-2085269,-2938587,-2760130,-3054924,-8173967,0
227,-4017068,-8143507,-4438619,-7868654,-8350926,-5027509,-5585184,-8134828,0
228,-3990107,-7073482,-4466526,-7308953,-6631477,-6193201,-6191628,-8097436,0
229,-3950857,-1315786,-4309778,-1723017,-709354,-4545644,-4122539,-8120316,0
230,-3947121,1053328,-4206959,1062784,1064174,-2787596,-2590351,-8156440,0
231,-3978270,-2544756,-4252294,-2084834,-2938027,-2761207,-3055014,-8173607,0
232,-4016490,-8143174,-4438646,-7868334,-8350747,-5028319,-5585549,-8134519,0
233,-3989439,-7073752,-4466502,-7309292,-6631561,-6194086,-6192508,-8097007,0
234,-3950212,-1313564,-4309742,-1721473,-707639,-4545536,-4122602,-8119920,0
235,-3946453,1053214,-4206906,1062594,1063489,-2787109,-2590259,-8156014,0
236,-3977629,-2546366,-4252297,-2086621,-2940147,-2761299,-3055506,-8173204,0
237,-4015876,-8143821,-4438638,-7868987,-8351264,-5029022,-5586116,-8134172,0
238,-3988915,-7073094,-4466546,-7308897,-6630567,-6194237,-6192527,-8096773,0
239,-3949636,-1312359,-4309724,-1720207,-706253,-4544226,-4121619,-8119634,0
240,-3945987,1052557,-4207009,1062206,1062873,-2785805,-2589693,-8155827,0
241,-3977176,-2547772,-4252426,-2087608,-2940812,-2760637,-3055395,-8173023,0
242,-4015424,-8143919,-4438765,-7868872,-8351019,-5029279,-5585696,-8134005,0
243,-3988376,-7072374,-4466609,-7308879,-6630147,-6194964,-6192163,-8096511,0
244,-3949066,-1310037,-4309725,-1719094,-704901,-4543489,-4120694,-8119344,0
245,-3945432,1052056,-4207056,1061729,1061765,-2784862,-2589287,-8155522,0
246,-4014814,-8144171,-4438759,-7869209,-8351171,-5029866,-5585748,-8133656,0
247,-3987751,-7070867,-4466507,-7307499,-6628964,-6195174,-6191170,-8096176,0
248,-3948456,-1308632,-4309649,-1717488,-704918,-4543089,-4119434,-8118993,0
249,-3944816,1051366,-4207013,1061373,1061348,-2783931,-2588429,-8155151,0
250,-3975949,-2552109,-4252456,-2091362,-2944182,-2760221,-3055642,-8172271,0
251,-4014249,-8144514,-4438796,-7869476,-8351286,-5029329,-5586102,-8133355,0
252,-3987241,-7070416,-4466587,-7307005,-6628202,-6194479,-6191644,-8095921,0
253,-3947886,-1306778,-4309619,-1715282,-702205,-4542260,-4119119,-8118688,0
254,-3944201,1050964,-4206962,1061267,1060405,-2783825,-2588479,-8154786,0
255,-3975368,-2553861,-4252484,-2092901,-2946981,-2760756,-3056396,-8171923,0
256,-4013565,-8144759,-4438684,-7869789,-8351436,-5029464,-5586469,-8132918,0
257,-3986641,-7070464,-4466535,-7307059,-6628675,-6194715,-6191683,-8095564,0
258,-3947383,-1307192,-4309694,-1715671,-703292,-4543051,-4119336,-8118447,0
259,-3943704,1050773,-4207015,1060915,1060356,-2783399,-2588271,-8154603,0
260,-3974871,-2553329,-4252537,-2092948,-2945835,-2760201,-3056048,-8171761,0
261,-4013010,-8144578,-4438671,-7869508,-8351261,-5030914,-5585685,-8132677,0
262,-3985961,-7071602,-4466419,-7308018,-6629729,-6196984,-6191686,-8095164,0
263,-3946746,-1307622,-4309621,-1716023,-702957,-4543286,-4119568,-8118111,0
264,-3943108,1050515,-4206959,1060759,1059898,-2782260,-2587670,-8154363,0
265,-3974248,-2554469,-4252494,-2093941,-2947730,-2759666,-3056019,-8171471,0
266,-4012460,-8145101,-4438676,-7870129,-8351691,-5030836,-5585983,-8132445,0
267,-3985474,-7070539,-4466427,-7307029,-6628767,-6196132,-6191166,-8095015,0
268,-3946157,-1308706,-4309591,-1717037,-704271,-4541526,-4119296,-8117847,0
269,-3942498,1049240,-4206964,1059408,1058948,-2780655,-2588083,-8154061,0
270,-3973666,-2556682,-4252537,-2096812,-2948939,-2758995,-3056694,-8171192,0
271,-4011851,-8145369,-4438664,-7870837,-8351733,-5030877,-5586231,-8132132,0
272,-3984869,-7070926,-4466396,-7307382,-6629381,-6196517,-6191027,-8094704,0
273,-3945509,-1309922,-4309527,-1718292,-705541,-4542359,-4119289,-8117504,0
274,-3941785,1047777,-4206825,1058268,1057552,-2780951,-2587597,-8153683,0
275,-3972972,-2560936,-4252476,-2100180,-2952962,-2759863,-3057319,-8170806,0
276,-4011153,-8146782,-4438609,-7872271,-8352858,-5031686,-5587162,-8131715,0
277,-3984213,-7070353,-4466298,-7306475,-6628721,-6195934,-6191046,-8094359,0
278,-3944875,-1311190,-4309467,-1718720,-706016,-4542139,-4119633,-8117194,0
279,-3941132,1047246,-4206765,1057488,1056951,-2781196,-2588169,-8153370,0
280,-3972309,-2561931,-4252431,-2102152,-2954612,-2760381,-3058302,-8170453,0
281,-4010499,-8147472,-4438562,-7873157,-8353491,-5032898,-5587891,-8131342,0
282,-3983555,-7069827,-4466202,-7306289,-6628495,-6196841,-6190938,-8094021,0
283,-3944387,-1312524,-4309581,-1720911,-708488,-4542484,-4119921,-8117042,0
284,-3940772,1045548,-4207052,1056022,1055140,-2781301,-2589066,-8153328,0
285,-3971913,-2566894,-4252719,-2105981,-2959410,-2761401,-3060020,-8170319,0
286,-3982868,-7068381,-4466052,-7304716,-6627067,-6196127,-6190827,-8093625,0
287,-3943677,-1311434,-4309403,-1719298,-707592,-4541309,-4119563,-8116642,0
288,-3939979,1045495,-4206822,1055780,1054996,-2780772,-2588438,-8152852,0
289,-3971242,-2567014,-4252634,-2106911,-2959754,-2761471,-3059627,-8169956,0
290,-4009457,-8149574,-4438819,-7875517,-8355257,-5035530,-5590051,-8130791,0
291,-3982416,-7068719,-4466271,-7305472,-6627492,-6198982,-6191740,-8093434,0
292,-3943196,-1310893,-4309527,-1719174,-707729,-4543625,-4119524,-8116468,0
293,-3939451,1045173,-4206851,1055556,1054932,-2781581,-2587768,-8152653,0
294,-3970563,-2569622,-4252581,-2109091,-2961539,-2762072,-3060087,-8169557,0
295,-4008641,-8151460,-4438717,-7877454,-8356956,-5036673,-5591824,-8130200,0
296,-3981659,-7069609,-4466169,-7305944,-6628526,-6199541,-6193119,-8092946,0
297,-3942531,-1314156,-4309499,-1721751,-710593,-4544392,-4120735,-8116112,0
298,-3938831,1044515,-4206884,1054828,1054206,-2782586,-2588996,-8152334,0
299,-3969979,-2565603,-4252547,-2105160,-2958177,-2761377,-3059231,-8169312,0
300,-4008009,-8148237,-4438492,-7873562,-8354233,-5033379,-5588376,-8129958,0
301,-3981137,-7072106,-4466146,-7308371,-6631481,-6197861,-6191906,-8092754,0
302,-3941992,-1316897,-4309572,-1725570,-711900,-4544274,-4121572,-8115887,0
303,-3938341,1043938,-4207003,1053877,1054224,-2782672,-2589556,-8152154,0
304,-3969350,-2567004,-4252547,-2106721,-2958845,-2761767,-3059635,-8168969,0
305,-4007391,-8149198,-4438508,-7874826,-8354950,-5034121,-5588562,-8129610,0
306,-3980546,-7072097,-4466152,-7308445,-6632210,-6198039,-6191577,-8092461,0
307,-3941427,-1317246,-4309613,-1726297,-714834,-4544476,-4121509,-8115627,0
308,-3937739,1042941,-4207013,1053131,1052717,-2782685,-2589669,-8151856,0
309,-3968867,-2569731,-4252691,-2108539,-2961856,-2762244,-3060379,-8168750,0
310,-4006841,-8149923,-4438567,-7875384,-8355647,-5034145,-5589304,-8129302,0
311,-3979944,-7073141,-4466144,-7309202,-6633149,-6198084,-6192322,-8092089,0
312,-3940788,-1319393,-4309600,-1727673,-715115,-4544944,-4122276,-8115230,0
313,-3936970,1042704,-4206859,1052438,1052999,-2782536,-2589799,-8151350,0
314,-3968106,-2568535,-4252522,-2109038,-2960333,-2762124,-3060180,-8168254,0
315,-4006194,-8149621,-4438522,-7875401,-8355254,-5035796,-5589536,-8128884,0
316,-3979331,-7072157,-4466092,-7308137,-6631957,-6199171,-6192059,-8091735,0
317,-3940191,-1319082,-4309571,-1727184,-714580,-4545187,-4122054,-8114922,0
318,-3936463,1042086,-4206929,1052104,1052143,-2782411,-2589863,-8151152,0
319,-3967546,-2571454,-4252602,-2111162,-2963881,-2762802,-3061296,-8167959,0
320,-4005581,-8150967,-4438586,-7877058,-8356355,-5037382,-5590914,-8128492,0
321,-3978717,-7071094,-4466077,-7307199,-6630878,-6199541,-6191884,-8091391,0
