,data1,data2,data3,data4,data5,data6,data7,data8,label
45,-3164608,-4135446,-3230746,-3687002,-4452664,-2602321,-2989667,-7290595,1
46,-3176268,-6799278,-3345639,-6549149,-6841834,-4488391,-4795142,-7240453,1
47,-3117294,-3516584,-3272368,-3843421,-2998711,-4157168,-3907324,-7190987,1
48,-3093400,91680,-3154066,-129784,336596,-2399706,-2106187,-7218794,1
49,-3117116,-473752,-3135893,-273509,-570418,-1650086,-1685301,-7268434,1
50,-3164034,-4120684,-3230017,-3673143,-4437015,-2596814,-2982571,-7290281,1
51,-3176032,-6796265,-3345223,-6544548,-6840581,-4485497,-4790724,-7240475,1
52,-3117076,-3534372,-3272576,-3858904,-3017719,-4160719,-3912974,-7190667,1
53,-3092791,79282,-3154219,-143719,328749,-2403108,-2114246,-7217873,1
54,-3116520,-478264,-3135926,-278145,-573102,-1652391,-1690702,-7267546,1
55,-3163831,-4110184,-3229849,-3664304,-4424649,-2595147,-2979902,-7290093,1
56,-3176299,-6790012,-3345208,-6537217,-6835687,-4481921,-4786699,-7240884,1
57,-3117221,-3543660,-3272907,-3867181,-3028199,-4163542,-3916295,-7190699,1
58,-3092661,76858,-3154356,-147343,327101,-2405802,-2115717,-7217630,1
59,-3116209,-470618,-3135703,-271496,-565597,-1651049,-1688246,-7267224,1
60,-3163339,-4096596,-3229173,-3650782,-4410775,-2588402,-2972531,-7289786,1
61,-3176043,-6791503,-3344906,-6536686,-6839077,-4478245,-4784376,-7240744,1
62,-3117041,-3563414,-3273283,-3885257,-3049086,-4169953,-3923835,-7190241,1
63,-3092241,66133,-3154620,-160114,320391,-2413848,-2122784,-7216867,1
64,-3115699,-467807,-3135630,-269999,-561284,-1654824,-1690441,-7266499,1
65,-3162893,-4083542,-3228739,-3639037,-4397150,-2584168,-2967386,-7289428,1
66,-3176014,-6792036,-3344903,-6535571,-6841669,-4473846,-4782647,-7240825,1
67,-3117070,-3582752,-3273884,-3901891,-3069663,-4174921,-3931607,-7190008,1
68,-3092117,57556,-3154982,-168304,315166,-2418487,-2127207,-7216544,1
69,-3115470,-455306,-3135528,-258584,-547952,-1653333,-1687857,-7266272,1
70,-3162386,-4068512,-3228143,-3623846,-4382321,-2576942,-2959400,-7289106,1
71,-3175576,-6801221,-3344845,-6541968,-6853506,-4473606,-4783545,-7240305,1
72,-3116894,-3600976,-3274495,-3920427,-3088535,-4184739,-3941601,-7189622,1
73,-3091895,57476,-3155071,-170794,314492,-2422279,-2129332,-7216399,1
74,-3115228,-439019,-3135188,-244199,-532127,-1649046,-1682476,-7266282,1
75,-3162037,-4052600,-3227568,-3607456,-4367229,-2567942,-2950398,-7289036,1
76,-3175117,-6813919,-3344784,-6551697,-6869185,-4473290,-4785727,-7239714,1
77,-3116717,-3625723,-3275261,-3944629,-3113821,-4197076,-3954547,-7189074,1
78,-3091854,55074,-3155379,-174754,312801,-2428042,-2132371,-7216413,1
79,-3114970,-415986,-3134702,-223428,-508713,-1643567,-1675192,-7266355,1
80,-3161490,-4030905,-3226579,-3585286,-4346346,-2556388,-2938242,-7288876,1
81,-3116359,-3646308,-3275600,-3963742,-3133459,-4204112,-3963415,-7188547,1
82,-3091337,50414,-3155356,-179594,310354,-2430492,-2135652,-7215962,1
83,-3114446,-408436,-3134366,-215986,-501547,-1640696,-1673092,-7265998,1
84,-3160980,-4013299,-3225830,-3568446,-4328831,-2549142,-2929772,-7288719,1
85,-3174560,-6810247,-3343824,-6543813,-6869977,-4462822,-4775509,-7239656,1
86,-3116263,-3655781,-3275578,-3971125,-3142279,-4203674,-3963950,-7188530,1
87,-3090978,45879,-3155252,-184732,308503,-2430201,-2136313,-7215570,1
88,-3114063,-400633,-3134025,-209467,-493347,-1637467,-1670071,-7265686,1
89,-3160450,-3999731,-3225112,-3555750,-4315662,-2542334,-2922104,-7288419,1
90,-3174236,-6814987,-3343580,-6546621,-6877139,-4461010,-4774389,-7239417,1
91,-3116244,-3675441,-3276140,-3989517,-3162207,-4211444,-3972569,-7188361,1
92,-3090726,39729,-3155416,-192403,304720,-2435047,-2140568,-7215266,1
93,-3113704,-392316,-3133791,-202297,-483869,-1636720,-1668649,-7265406,1
94,-3159974,-3985694,-3224481,-3541661,-4301427,-2536511,-2915274,-7288219,1
95,-3173866,-6816384,-3343204,-6545714,-6880586,-4458746,-4772273,-7239244,1
96,-3115961,-3692764,-3276354,-4005612,-3180660,-4218247,-3980080,-7187986,1
97,-3090362,34393,-3155432,-199192,300589,-2439303,-2144266,-7214870,1
98,-3113206,-383147,-3133374,-195037,-475129,-1634875,-1666254,-7265040,1
99,-3159288,-3972341,-3223651,-3528751,-4288519,-2528423,-2908292,-7287847,1
100,-3173326,-6820559,-3342785,-6548001,-6886840,-4452799,-4771351,-7238900,1
101,-3115584,-3710396,-3276600,-4022685,-3200012,-4224311,-3988026,-7187552,1
102,-3089881,29533,-3155422,-205746,296233,-2446808,-2147566,-7214431,1
103,-3112616,-371763,-3132905,-185429,-463283,-1636041,-1663207,-7264641,1
104,-3158682,-3955741,-3222830,-3512614,-4272029,-2522079,-2899994,-7287628,1
105,-3173037,-6818796,-3342368,-6544348,-6887149,-4446974,-4767286,-7238932,1
106,-3115319,-3727001,-3276788,-4037505,-3216782,-4228377,-3993834,-7187290,1
107,-3089318,22307,-3155365,-214240,291935,-2451982,-2151611,-7213849,1
108,-3111960,-365969,-3132484,-179876,-456916,-1636220,-1662023,-7264086,1
109,-3158079,-3941121,-3222092,-3498556,-4257257,-2515665,-2892917,-7287353,1
110,-3172684,-6819138,-3341969,-6542954,-6889725,-4442609,-4764792,-7238871,1
111,-3115206,-3745570,-3277189,-4054424,-3237497,-4234120,-4001612,-7187134,1
112,-3089021,15799,-3155521,-222181,286453,-2456719,-2156081,-7213538,1
113,-3111558,-355334,-3132187,-170646,-446064,-1635117,-1659998,-7263819,1
114,-3157691,-3925187,-3221457,-3483392,-4241273,-2508816,-2885311,-7287315,1
115,-3172552,-6815813,-3341621,-6538477,-6888079,-4437190,-4760239,-7239077,1
116,-3114900,-3758881,-3277172,-4066223,-3251227,-4236877,-4005299,-7186865,1
117,-3088414,8091,-3155337,-231709,281939,-2461141,-2159499,-7212882,1
118,-3110862,-350771,-3131717,-167521,-440571,-1635816,-1659283,-7263167,1
119,-3157029,-3911562,-3220661,-3470846,-4227082,-2503097,-2878691,-7286973,1
120,-3114712,-3774701,-3277354,-4079994,-3268751,-4240335,-4010501,-7186705,1
121,-3087875,-520,-3155314,-241370,275823,-2466942,-2164503,-7212232,1
122,-3110225,-344255,-3131356,-162020,-432814,-1637322,-1659258,-7262489,1
123,-3156556,-3897924,-3220065,-3457948,-4212900,-2498382,-2872648,-7286706,1
124,-3172086,-6813749,-3340941,-6533186,-6889703,-4428702,-4754282,-7239179,1
125,-3114597,-3791537,-3277711,-4095509,-3288263,-4246521,-4017683,-7186472,1
126,-3087655,-7312,-3155532,-249684,269820,-2472653,-2169049,-7211903,1
127,-3109936,-332214,-3131164,-151754,-420562,-1636723,-1656946,-7262297,1
128,-3155970,-3883265,-3219311,-3443176,-4198505,-2491903,-2865279,-7286436,1
129,-3171547,-6819513,-3340549,-6536639,-6897766,-4427071,-4753992,-7238761,1
130,-3114312,-3811275,-3278106,-4114200,-3308302,-4254534,-4026822,-7186032,1
131,-3087215,-14177,-3155686,-258300,265491,-2479161,-2174674,-7211414,1
132,-3109311,-325069,-3130836,-145898,-412360,-1637766,-1656668,-7261762,1
133,-3155412,-3869775,-3218710,-3430191,-4184309,-2486564,-2859299,-7286183,1
134,-3171306,-6819076,-3340325,-6534684,-6898943,-4422654,-4751690,-7238823,1
135,-3114106,-3824477,-3278336,-4126269,-3322378,-4258531,-4032336,-7185821,1
136,-3086888,-19066,-3155748,-264301,262355,-2483524,-2178249,-7211030,1
137,-3108939,-316804,-3130611,-138567,-403643,-1637489,-1655265,-7261452,1
138,-3154895,-3854487,-3218038,-3415162,-4168481,-2479899,-2851965,-7285972,1
139,-3170944,-6818524,-3339917,-6532224,-6900362,-4417404,-4748341,-7238756,1
140,-3113932,-3838713,-3278592,-4139897,-3337395,-4262667,-4038088,-7185652,1
141,-3086457,-23577,-3155684,-270284,259620,-2487938,-2181309,-7210611,1
142,-3108335,-307197,-3130115,-130775,-392886,-1636864,-1652819,-7260976,1
143,-3154317,-3838499,-3217252,-3399743,-4151604,-2472544,-2843531,-7285742,1
144,-3170641,-6821045,-3339622,-6532535,-6904908,-4413655,-4745966,-7238692,1
145,-3113705,-3856126,-3278944,-4156827,-3356959,-4269101,-4045531,-7185387,1
146,-3086136,-28772,-3155879,-277607,254927,-2493402,-2185752,-7210324,1
147,-3107884,-297711,-3129853,-122186,-382596,-1636771,-1651230,-7260665,1
148,-3153809,-3821412,-3216508,-3382929,-4133962,-2465017,-2835182,-7285537,1
149,-3170414,-6823309,-3339316,-6532520,-6909396,-4409069,-4743745,-7238607,1
150,-3113545,-3872549,-3279236,-4172159,-3373280,-4274472,-4052626,-7185074,1
151,-3085769,-32998,-3155867,-282987,252726,-2497757,-2189239,-7209896,1
152,-3107391,-289261,-3129446,-114707,-373566,-1636151,-1649484,-7260241,1
153,-3153137,-3805564,-3215621,-3367566,-4117735,-2458032,-2827346,-7285162,1
154,-3170108,-6826450,-3339021,-6533521,-6914877,-4405464,-4742255,-7238485,1
155,-3113312,-3890244,-3279545,-4188558,-3391963,-4280838,-4060596,-7184724,1
156,-3085402,-37832,-3155866,-288323,248847,-2502196,-2192616,-7209518,1
157,-3107062,-281396,-3129187,-107157,-365632,-1635179,-1647409,-7260069,1
158,-3152754,-3790132,-3215046,-3352235,-4102124,-2450607,-2819692,-7285121,1
159,-3169731,-6830315,-3338719,-6534876,-6921261,-4401504,-4740827,-7238314,1
160,-3113039,-3908619,-3279886,-4206116,-3410090,-4287894,-4069052,-7184374,1
161,-3106644,-273532,-3128882,-100137,-356709,-1634499,-1645181,-7259816,1
162,-3152023,-3775349,-3214174,-3337741,-4086701,-2443841,-2811966,-7284709,1
163,-3169264,-6834516,-3338355,-6536793,-6927627,-4398565,-4739842,-7238025,1
164,-3112842,-3926862,-3280304,-4223571,-3429584,-4295521,-4077886,-7184108,1
165,-3084707,-45486,-3155941,-298258,243285,-2511854,-2198645,-7208967,1
166,-3106301,-265814,-3128618,-93130,-348961,-1633706,-1642522,-7259692,1
167,-3151699,-3762230,-3213729,-3324692,-4073398,-2437866,-2805203,-7284690,1
168,-3168961,-6840969,-3338247,-6540891,-6936407,-4396741,-4739999,-7237804,1
169,-3112769,-3946304,-3280901,-4242364,-3451423,-4304276,-4087582,-7183908,1
170,-3084674,-48368,-3156200,-302106,239304,-2516452,-2201203,-7209078,1
171,-3106070,-249884,-3128231,-80282,-332401,-1629917,-1637070,-7259835,1
172,-3151015,-3743427,-3212715,-3306154,-4054869,-2427981,-2794979,-7284434,1
173,-3168422,-6845520,-3337768,-6543025,-6943650,-4391932,-4738000,-7237437,1
174,-3112519,-3967793,-3281289,-4262896,-3472275,-4311867,-4097197,-7183572,1
175,-3084295,-54748,-3156269,-309842,236176,-2522739,-2205810,-7208769,1
176,-3105555,-242484,-3127838,-73369,-324776,-1629943,-1635299,-7259536,1
177,-3150441,-3729125,-3212027,-3292367,-4040226,-2422222,-2787984,-7284252,1
178,-3168015,-6847102,-3337441,-6542741,-6947372,-4388644,-4735638,-7237331,1
179,-3112273,-3984511,-3281614,-4278577,-3490379,-4318349,-4104748,-7183401,1
180,-3084034,-56884,-3156241,-312632,233665,-2525091,-2206782,-7208846,1
181,-3105142,-229451,-3127259,-61161,-312218,-1624715,-1629257,-7259685,1
182,-3149703,-3714423,-3211026,-3276554,-4025872,-2413071,-2779362,-7284077,1
183,-3167204,-6851669,-3336721,-6544872,-6953883,-4384772,-4734346,-7236817,1
184,-3111653,-4002247,-3281539,-4295179,-3509455,-4324772,-4112495,-7182840,1
185,-3083230,-63272,-3155872,-320042,228344,-2530414,-2210774,-7208169,1
186,-3104193,-227512,-3126598,-59934,-309606,-1626103,-1629239,-7258924,1
187,-3148689,-3708084,-3210225,-3270686,-4019296,-2410928,-2776223,-7283347,1
188,-3166415,-6860402,-3336412,-6551716,-6964562,-4386484,-4736856,-7236182,1
189,-3111301,-4022174,-3281982,-4314486,-3529814,-4335449,-4123155,-7182516,1
190,-3082796,-69347,-3155979,-327794,223754,-2538141,-2216051,-7207914,1
191,-3103532,-222878,-3126247,-56096,-304564,-1627669,-1629222,-7258521,1
192,-3147859,-3698381,-3209532,-3261353,-4009235,-2407966,-2772648,-7282872,1
193,-3165809,-6857179,-3335841,-6547618,-6962376,-4382884,-4734464,-7236004,1
194,-3111061,-4028392,-3281966,-4320097,-3537422,-4336569,-4126042,-7182623,1
195,-3082461,-68541,-3155744,-327211,223023,-2536969,-2215179,-7208009,1
196,-3103037,-209058,-3125592,-43745,-291081,-1621467,-1622858,-7258579,1
197,-3147173,-3683546,-3208624,-3245932,-3995232,-2398691,-2763511,-7282772,1
198,-3165011,-6868086,-3335391,-6555717,-6975987,-4381738,-4735297,-7235420,1
199,-3110472,-4053136,-3282251,-4343785,-3563089,-4347494,-4137934,-7182019,1
200,-3082073,-74129,-3155722,-333722,218508,-2542695,-2218583,-7208018,1
201,-3102568,-191934,-3124954,-29297,-273332,-1616892,-1616477,-7258815,1
202,-3146379,-3665727,-3207536,-3227812,-3978027,-2388970,-2753698,-7282687,1
203,-3110156,-4065372,-3282304,-4355157,-3575666,-4351004,-4143075,-7182091,1
204,-3081532,-76799,-3155409,-336617,216354,-2544398,-2219856,-7207982,1
205,-3101722,-184724,-3124153,-22495,-266111,-1613882,-1612870,-7258556,1
206,-3079732,-91180,-3154504,-353468,205797,-2553793,-2227838,-7206965,1
207,-3163612,-6869397,-3333989,-6553927,-6980831,-4372091,-4729118,-7235149,1
208,-3109439,-4078540,-3281930,-4367377,-3589387,-4353924,-4147412,-7181782,1
209,-3162694,-6871826,-3333135,-6554737,-6985132,-4368374,-4727311,-7234826,1
210,-3100834,-176178,-3123339,-15811,-257106,-1611900,-1610087,-7258274,1
211,-3099776,-175770,-3122758,-15702,-255767,-1615579,-1612212,-7257567,1
212,-3143409,-3630918,-3204501,-3194641,-3942254,-2373677,-2736498,-7281687,1
213,-3162008,-6874156,-3332637,-6555466,-6989272,-4366974,-4727232,-7234652,1
214,-3108163,-4111149,-3281741,-4397223,-3623269,-4366307,-4162227,-7181154,1
215,-3079041,-96522,-3154371,-359441,202623,-2560355,-2233286,-7206574,1
216,-3098805,-175936,-3122347,-16176,-255841,-1619521,-1615083,-7256834,1
217,-3142216,-3630417,-3203859,-3193947,-3942016,-2375342,-2737377,-7280725,1
218,-3160791,-6892519,-3332384,-6571611,-7009652,-4375226,-4736368,-7233416,1
219,-3107307,-4140904,-3282242,-4426096,-3654282,-4383988,-4179951,-7180112,1
220,-3078271,-109592,-3154723,-374760,192734,-2574876,-2245532,-7205808,1
221,-3098082,-172325,-3122341,-14086,-251017,-1626320,-1619770,-7256278,1
222,-3141309,-3626386,-3203535,-3190106,-3938417,-2377040,-2738477,-7279955,1
223,-3159917,-6912517,-3332596,-6589274,-7032430,-4384007,-4747276,-7232291,1
224,-3106931,-4166315,-3283268,-4451782,-3680151,-4401782,-4198415,-7179464,1
225,-3078114,-110067,-3155129,-376069,190631,-2581684,-2249826,-7206070,1
226,-3097574,-155819,-3121853,352,-234106,-1621197,-1613346,-7256517,1
227,-3140337,-3606116,-3202479,-3169451,-3918394,-2366247,-2728216,-7279756,1
228,-3159314,-6908134,-3331994,-6583377,-7029269,-4376211,-4741887,-7232446,1
229,-3106736,-4167691,-3283194,-4453093,-3679687,-4399712,-4197897,-7179982,1
230,-3077632,-106357,-3154717,-371914,195191,-2577746,-2246259,-7206277,1
231,-3096875,-146654,-3121157,9225,-225152,-1614377,-1607052,-7256553,1
232,-3139521,-3590353,-3201526,-3153506,-3902572,-2355949,-2718554,-7279794,1
233,-3158447,-6910259,-3331268,-6583394,-7033551,-4370406,-4738612,-7232271,1
234,-3105981,-4183768,-3283034,-4468397,-3697506,-4404404,-4203967,-7179672,1
235,-3077036,-110979,-3154572,-377481,190618,-2581599,-2248623,-7206209,1
236,-3096180,-139624,-3120701,15094,-217323,-1613069,-1604474,-7256494,1
237,-3138501,-3577084,-3200586,-3140590,-3889022,-2349786,-2711391,-7279559,1
238,-3157590,-6913724,-3330698,-6584876,-7039034,-4367678,-4737259,-7232106,1
239,-3105467,-4198603,-3283141,-4482624,-3712949,-4410260,-4211242,-7179723,1
240,-3095217,-125610,-3119617,28889,-203321,-1606248,-1596671,-7256561,1
241,-3137287,-3559440,-3199181,-3121923,-3871837,-2338867,-2700515,-7279375,1
242,-3156521,-6920311,-3329862,-6588970,-7048027,-4363555,-4735612,-7231801,1
243,-3104574,-4219684,-3282999,-4502194,-3734169,-4418199,-4220330,-7179359,1
244,-3075351,-116809,-3153544,-383877,185853,-2586729,-2250427,-7206170,1
245,-3094090,-108066,-3118387,42993,-184670,-1601111,-1589337,-7256602,1
246,-3136009,-3531836,-3197401,-3095474,-3843676,-2325363,-2686069,-7279477,1
247,-3155181,-6904824,-3328014,-6572042,-7034517,-4348489,-4721971,-7231769,1
248,-3103598,-4237578,-3282271,-4517361,-3755890,-4416718,-4222390,-7179260,1
249,-3074492,-132999,-3153459,-403556,172925,-2595681,-2260909,-7205910,1
250,-3093109,-116296,-3118287,34661,-191489,-1611287,-1598515,-7255974,1
251,-3134698,-3523524,-3196545,-3089502,-3833682,-2326744,-2684469,-7278757,1
252,-3154074,-6910852,-3327409,-6576185,-7043070,-4350315,-4723959,-7231272,1
253,-3102776,-4261641,-3282449,-4539844,-3779736,-4428632,-4235100,-7178769,1
254,-3073767,-142637,-3153597,-415009,166926,-2605680,-2269854,-7205567,1
255,-3092461,-106652,-3118056,42651,-181442,-1613202,-1599088,-7255934,1
256,-3134091,-3504141,-3195895,-3071379,-3814476,-2320893,-2677187,-7279039,1
257,-3153829,-6899301,-3326887,-6563934,-7033185,-4343242,-4716445,-7232064,1
258,-3102446,-4269758,-3282301,-4545601,-3788126,-4427204,-4235499,-7179202,1
259,-3072796,-151322,-3153307,-425004,161480,-2607367,-2273900,-7205042,1
260,-3091219,-110296,-3117587,38599,-184782,-1615486,-1602409,-7255039,1
261,-3132858,-3496952,-3195074,-3065678,-3806828,-2319207,-2674447,-7278401,1
262,-3152594,-6907168,-3326211,-6569332,-7043855,-4344491,-4718269,-7231277,1
263,-3101350,-4302567,-3282549,-4575905,-3823682,-4441994,-4251175,-7178093,1
264,-3071762,-169858,-3153611,-446266,146824,-2623073,-2287767,-7204054,1
265,-3090369,-101674,-3117546,44095,-174088,-1622319,-1606831,-7254490,1
266,-3132022,-3479986,-3194506,-3049740,-3788827,-2316584,-2669807,-7278142,1
267,-3152266,-6896272,-3325774,-6557478,-7033900,-4339441,-4712290,-7231734,1
268,-3101312,-4302345,-3282597,-4575565,-3823122,-4440933,-4250777,-7178682,1
269,-3071479,-161346,-3153119,-436394,152511,-2616018,-2280414,-7204643,1
270,-3089592,-90428,-3116507,55444,-163634,-1610537,-1595777,-7254671,1
271,-3130967,-3463697,-3193231,-3032670,-3773061,-2303812,-2657929,-7278096,1
272,-3151252,-6897989,-3324827,-6557142,-7037516,-4332968,-4707464,-7231584,1
273,-3100411,-4314796,-3282145,-4587712,-3835719,-4443674,-4254377,-7178430,1
274,-3070461,-166357,-3152695,-443234,149163,-2619341,-2283941,-7204146,1
275,-3088374,-90319,-3115865,54310,-162899,-1612314,-1597227,-7253962,1
276,-3129529,-3457966,-3192179,-3027581,-3766969,-2302127,-2655340,-7277298,1
277,-3150164,-6906106,-3324299,-6563086,-7047612,-4334701,-4710012,-7231029,1
278,-3099692,-4333951,-3282355,-4606196,-3854675,-4453906,-4264919,-7178104,1
279,-3069714,-169909,-3152413,-447368,146937,-2623571,-2285971,-7204192,1
280,-3087653,-71519,-3115003,70879,-143557,-1605707,-1588889,-7254436,1
281,-3148805,-6912929,-3323278,-6567592,-7057457,-4330661,-4708448,-7230490,1
282,-3098677,-4352288,-3282157,-4624062,-3872864,-4461694,-4273871,-7177714,1
283,-3068866,-169326,-3151814,-446789,146105,-2625412,-2285505,-7204378,1
284,-3086411,-65038,-3113806,77223,-137623,-1600897,-1583193,-7254351,1
285,-3127174,-3417602,-3189403,-2987673,-3727167,-2280207,-2632956,-7277482,1
286,-3148079,-6898571,-3322038,-6552454,-7044353,-4317664,-4697235,-7231304,1
287,-3097991,-4358509,-3281447,-4628394,-3880529,-4456599,-4271661,-7178249,1
288,-3067464,-178147,-3151124,-457302,139964,-2628400,-2290111,-7203696,1
289,-3084818,-72326,-3113174,69865,-144116,-1607554,-1589569,-7253235,1
290,-3125629,-3415579,-3188473,-2987076,-3723734,-2282424,-2633401,-7276674,1
291,-3146899,-6897856,-3321187,-6550807,-7044570,-4317447,-4696945,-7231095,1
292,-3096914,-4373659,-3281044,-4642241,-3897174,-4462931,-4278607,-7177897,1
293,-3066170,-188629,-3150851,-469264,131946,-2638041,-2298418,-7202819,1
294,-3083486,-80363,-3112954,62164,-151251,-1617178,-1597347,-7252149,1
295,-3124453,-3413521,-3188041,-2986956,-3719937,-2286691,-2635319,-7276026,1
296,-3146419,-6892276,-3320959,-6544861,-7039822,-4316355,-4695248,-7231491,1
297,-3096560,-4386356,-3281332,-4653352,-3911531,-4467769,-4284709,-7178153,1
298,-3065149,-195551,-3150607,-476969,126023,-2642923,-2303009,-7202316,1
299,-3082425,-77592,-3112439,65169,-148624,-1617561,-1597370,-7251694,1
300,-3123456,-3402808,-3187300,-2975949,-3709112,-2281876,-2630577,-7275726,1
301,-3145390,-6903827,-3320581,-6553193,-7054436,-4316661,-4698537,-7230846,1
302,-3096029,-4415229,-3282101,-4681288,-3940898,-4482606,-4300764,-7177741,1
303,-3064884,-199721,-3150916,-482192,122404,-2650496,-2306694,-7202733,1
304,-3081859,-59070,-3111725,81206,-129661,-1611805,-1588588,-7252253,1
305,-3122111,-3389344,-3186055,-2960523,-3697761,-2272759,-2622018,-7275278,1
306,-3143447,-6938872,-3320203,-6583627,-7093642,-4325245,-4711626,-7228908,1
307,-3094717,-4448899,-3282694,-4716061,-3974656,-4505622,-4324096,-7176545,1
308,-3064409,-195162,-3150672,-476184,122445,-2655509,-2306546,-7203589,1
309,-3080839,-33952,-3110117,104077,-104446,-1598554,-1573067,-7253265,1
310,-3120191,-3366162,-3183893,-2935042,-3676471,-2256304,-2607286,-7275233,1
311,-3141369,-6951226,-3318779,-6592700,-7108882,-4320838,-4711698,-7228246,1
312,-3093157,-4471364,-3282212,-4738629,-3996928,-4514840,-4334882,-7176276,1
313,-3062817,-201001,-3149877,-484186,118331,-2662113,-2311334,-7203436,1
314,-3079019,-29531,-3108854,107511,-100269,-1599137,-1572158,-7252990,1
315,-3117948,-3363023,-3182306,-2931046,-3674012,-2254248,-2605591,-7274478,1
316,-3138951,-6975791,-3317803,-6614212,-7135749,-4328375,-4722808,-7226891,1
317,-3091287,-4499055,-3282032,-4766137,-4025372,-4532643,-4353630,-7175512,1
318,-3061194,-205282,-3149156,-488274,112945,-2670835,-2317529,-7203459,1
319,-3115834,-3348796,-3180526,-2916842,-3659563,-2248009,-2599399,-7274390,1
320,-3137044,-6971709,-3316243,-6609110,-7133062,-4323529,-4718675,-7227038,1
321,-3089697,-4510989,-3281156,-4776652,-4039087,-4535616,-4357879,-7175762,1
322,-3059434,-211083,-3148134,-494776,107557,-2673549,-2319926,-7203508,1
323,-3074990,-18307,-3105836,117846,-88292,-1595961,-1567127,-7252816,1
324,-3113637,-3339583,-3178759,-2907690,-3650067,-2243480,-2594363,-7274175,1
325,-3134990,-6973210,-3314690,-6609313,-7136172,-4320739,-4717304,-7226904,1
326,-3087817,-4526499,-3280194,-4791018,-4055015,-4541480,-4364849,-7175606,1
327,-3057459,-216869,-3147016,-501563,103266,-2679104,-2324161,-7203334,1
