,data1,data2,data3,data4,data5,data6,data7,data8,label
34,-3769578,-5248550,-4981899,-4849523,-5666952,-4462153,-4380887,-8010434,1
35,-3769226,-8388608,-5178218,-8388608,-8388608,-5751109,-7866934,-7901729,1
36,-3770377,-6246890,-5159047,-6656645,-5466901,-6140114,-7129814,-7939614,1
37,-3771801,-567065,-4970998,-960564,-35061,-5063852,-3664095,-8043306,1
38,-3770449,-662450,-4895161,-500531,-825375,-4195003,-2561761,-8068411,1
39,-3770627,-5263631,-4983159,-4864501,-5681271,-4428841,-4390214,-8010967,1
40,-3771026,-6235684,-5158347,-6645742,-5454084,-6240501,-7109024,-7939987,1
41,-3772737,-571826,-4971522,-967431,-36769,-5007758,-3664416,-8043861,1
42,-3771776,-689869,-4896801,-525736,-852800,-4085591,-2575838,-8069016,1
43,-3771912,-5283401,-4984837,-4885109,-5699811,-4354777,-4404172,-8011405,1
44,-3771242,-8388608,-5179436,-8388608,-8388608,-5841477,-7859246,-7902489,1
45,-3772204,-6236855,-5159379,-6646671,-5454922,-6245487,-7111134,-7940280,1
46,-3773817,-571784,-4972364,-967470,-36079,-5004551,-3665578,-8044074,1
47,-3772872,-687635,-4897572,-523981,-849839,-4076278,-2575640,-8069306,1
48,-3773036,-5285906,-4985769,-4887445,-5702406,-4348289,-4406009,-8011663,1
49,-3772306,-8388608,-5180272,-8388608,-8388608,-5843347,-7859644,-7902745,1
50,-3773251,-6236730,-5160113,-6646549,-5456407,-6248566,-7109459,-7940524,1
51,-3774893,-573282,-4973186,-968881,-39054,-5002186,-3665122,-8044331,1
52,-3773929,-685443,-4898299,-522412,-847421,-4070785,-2574502,-8069613,1
53,-3774004,-5286941,-4986441,-4888411,-5703927,-4346713,-4406291,-8011841,1
54,-3773348,-8388608,-5180906,-8388608,-8388608,-5849806,-7858191,-7903070,1
55,-3774369,-6235576,-5160785,-6645054,-5453664,-6254390,-7106584,-7940952,1
56,-3776156,-573991,-4974117,-968887,-36927,-5001236,-3664617,-8044841,1
57,-3775153,-684247,-4899152,-520949,-846256,-4065811,-2574006,-8070099,1
58,-3775291,-5287287,-4987384,-4888661,-5704484,-4343271,-4406507,-8012382,1
59,-3774517,-8388608,-5181715,-8388608,-8388608,-5850643,-7857291,-7903571,1
60,-3775452,-6234730,-5161455,-6644063,-5453275,-6254597,-7104373,-7941386,1
61,-3777246,-574199,-4974856,-969275,-37139,-4999285,-3664004,-8045188,1
62,-3776232,-681889,-4899836,-518762,-843713,-4063074,-2572982,-8070440,1
63,-3776320,-5285916,-4988002,-4887120,-5703219,-4341729,-4405323,-8012717,1
64,-3775629,-8388608,-5182457,-8388608,-8388608,-5850962,-7856499,-7904066,1
65,-3776502,-6232839,-5162074,-6642634,-5450344,-6254103,-7102804,-7941810,1
66,-3778213,-572768,-4975371,-968108,-34926,-4997762,-3663079,-8045419,1
67,-3777277,-679088,-4900426,-515975,-840849,-4060512,-2572134,-8070749,1
68,-3777480,-5285282,-4988724,-4886254,-5702760,-4339903,-4404716,-8013177,1
69,-3776690,-8388608,-5183099,-8388608,-8388608,-5851372,-7855492,-7904477,1
70,-3777489,-6229820,-5162558,-6639722,-5447529,-6255026,-7100200,-7942175,1
71,-3779122,-569934,-4975771,-965389,-33082,-4998617,-3661038,-8045645,1
72,-3778258,-675952,-4900865,-513243,-837647,-4061959,-2570109,-8071049,1
73,-3778435,-5283987,-4989157,-4884766,-5701356,-4339637,-4403240,-8013454,1
74,-3777708,-8388608,-5183697,-8388608,-8388608,-5845023,-7855779,-7904818,1
75,-3778557,-6227293,-5163197,-6638027,-5444743,-6247515,-7099445,-7942614,1
76,-3780239,-566637,-4976431,-962321,-30563,-4999632,-3659585,-8046096,1
77,-3779338,-673967,-4901465,-511167,-834787,-4067653,-2568796,-8071438,1
78,-3779535,-5282232,-4989752,-4882974,-5699335,-4341963,-4402102,-8013886,1
79,-3779566,-6225106,-5163707,-6636136,-5442574,-6240272,-7097767,-7943042,1
80,-3781334,-564603,-4976992,-959737,-28624,-4998534,-3657752,-8046568,1
81,-3780430,-672235,-4902013,-509390,-833933,-4070263,-2567207,-8071889,1
82,-3780539,-5281477,-4990261,-4882319,-5698522,-4343494,-4401042,-8014246,1
83,-3779794,-8388608,-5184952,-8388608,-8388608,-5836871,-7855484,-7905665,1
84,-3780633,-6224381,-5164347,-6635494,-5442226,-6236945,-7097861,-7943501,1
85,-3782269,-563725,-4977404,-958727,-28007,-4995740,-3657491,-8046861,1
86,-3781281,-669557,-4902311,-507151,-830545,-4067451,-2566319,-8072099,1
87,-3781443,-5279386,-4990601,-4880159,-5696332,-4340579,-4399582,-8014542,1
88,-3780640,-8388608,-5185317,-8388608,-8388608,-5834317,-7854762,-7905913,1
89,-3781431,-6222441,-5164654,-6633095,-5439743,-6234114,-7096424,-7943717,1
90,-3783094,-562037,-4977695,-955857,-26669,-4991951,-3655546,-8047083,1
91,-3782230,-669946,-4902741,-506797,-831306,-4063022,-2565367,-8072424,1
92,-3782509,-5279464,-4991144,-4880002,-5696166,-4337100,-4399287,-8014982,1
93,-3781696,-8388608,-5185833,-8388608,-8388608,-5831960,-7854566,-7906352,1
94,-3782479,-6220000,-5165131,-6631296,-5437054,-6231809,-7094845,-7944190,1
95,-3784309,-559165,-4978385,-953109,-24341,-4990030,-3654326,-8047699,1
96,-3783336,-669082,-4903357,-506334,-830201,-4061882,-2565037,-8072896,1
97,-3783394,-5279925,-4991551,-4880722,-5696876,-4336335,-4399143,-8015205,1
98,-3782605,-8388608,-5186259,-8388608,-8388608,-5831847,-7854129,-7906614,1
99,-3783370,-6216924,-5165447,-6628827,-5433986,-6231082,-7092772,-7944492,1
100,-3785077,-555252,-4978530,-949707,-22309,-4988948,-3651673,-8047892,1
101,-3784112,-667641,-4903543,-504332,-829324,-4061742,-2563206,-8073085,1
102,-3784261,-5279560,-4991864,-4879932,-5696685,-4335787,-4398034,-8015509,1
103,-3783672,-8388608,-5186783,-8388608,-8388608,-5828236,-7853382,-7907183,1
104,-3784456,-6217037,-5165987,-6629236,-5434751,-6227199,-7092486,-7945061,1
105,-3786067,-555081,-4978954,-950149,-22941,-4988131,-3651981,-8048286,1
106,-3785104,-665027,-4903920,-502169,-826639,-4062360,-2562372,-8073494,1
107,-3785214,-5276981,-4992209,-4877478,-5693857,-4334182,-4396238,-8015927,1
108,-3784504,-8388608,-5187097,-8388608,-8388608,-5820684,-7852083,-7907520,1
109,-3785379,-6217616,-5166421,-6629779,-5435592,-6221133,-7092342,-7945436,1
110,-3787096,-554293,-4979450,-949732,-21885,-4988043,-3651454,-8048700,1
111,-3786102,-661384,-4904345,-498836,-822581,-4064101,-2561094,-8073869,1
112,-3786188,-5274113,-4992562,-4874247,-5690951,-4334746,-4394431,-8016337,1
113,-3785441,-8388608,-5187454,-8388608,-8388608,-5819318,-7851593,-7907934,1
114,-3786179,-6215953,-5166614,-6627966,-5433853,-6219403,-7091476,-7945730,1
115,-3787756,-552122,-4979492,-946614,-20144,-4990687,-3649951,-8048801,1
116,-3786877,-658632,-4904466,-495654,-819904,-4069109,-2558814,-8074099,1
117,-3787038,-5272421,-4992748,-4872376,-5689184,-4337801,-4392625,-8016659,1
118,-3786396,-8388608,-5187796,-8388608,-8388608,-5818709,-7851200,-7908389,1
119,-3788832,-549323,-4979892,-943674,-18162,-4991317,-3647829,-8049361,1
120,-3787765,-656311,-4904698,-493481,-817925,-4070533,-2557191,-8074464,1
121,-3787920,-5271514,-4993029,-4871223,-5688214,-4337504,-4391675,-8017049,1
122,-3787264,-8388608,-5188122,-8388608,-8388608,-5814212,-7851210,-7908812,1
123,-3788057,-6212434,-5167217,-6625352,-5430891,-6213336,-7089467,-7946681,1
124,-3789560,-546498,-4979946,-941515,-17270,-4992055,-3647159,-8049571,1
125,-3788546,-655187,-4904836,-492355,-817392,-4074269,-2556550,-8074707,1
126,-3788726,-5270299,-4993215,-4870334,-5686934,-4340042,-4390870,-8017339,1
127,-3788043,-8388608,-5188335,-8388608,-8388608,-5814656,-7850821,-7909099,1
128,-3788829,-6209316,-5167318,-6622559,-5427611,-6213134,-7087331,-7947016,1
129,-3790486,-544482,-4980181,-938709,-15595,-4991848,-3645602,-8050019,1
130,-3789477,-655225,-4905154,-491546,-817505,-4074512,-2556237,-8075122,1
131,-3789626,-5270665,-4993524,-4870230,-5686907,-4340215,-4390239,-8017729,1
132,-3788974,-8388608,-5188663,-8388608,-8388608,-5813587,-7849407,-7909571,1
133,-3789763,-6207398,-5167597,-6621293,-5427265,-6212254,-7086267,-7947491,1
134,-3791284,-541379,-4980292,-935816,-15512,-4993433,-3644774,-8050331,1
135,-3790300,-653694,-4905316,-490372,-815547,-4077506,-2555607,-8075442,1
136,-3790516,-5269395,-4993746,-4868810,-5685140,-4340977,-4388226,-8018151,1
137,-3789840,-8388608,-5188897,-8388608,-8388608,-5807906,-7847244,-7909994,1
138,-3790582,-6206416,-5167824,-6621409,-5426088,-6204961,-7087189,-7947846,1
139,-3792187,-538669,-4980547,-933486,-13757,-4992269,-3646815,-8050757,1
140,-3791191,-651621,-4905549,-487512,-814208,-4080868,-2556354,-8075863,1
141,-3791392,-5268522,-4993968,-4867213,-5684341,-4343351,-4384834,-8018618,1
142,-3790716,-8388608,-5189150,-8388608,-8388608,-5804849,-7841142,-7910488,1
143,-3791481,-6205237,-5168112,-6620624,-5425338,-6201101,-7087069,-7948336,1
144,-3792958,-535657,-4980579,-929784,-11437,-4993760,-3649176,-8051139,1
145,-3791892,-651722,-4905574,-487679,-814247,-4086472,-2557819,-8076175,1
146,-3792096,-5267787,-4994004,-4866195,-5683083,-4346865,-4381174,-8018986,1
147,-3791499,-8388608,-5189271,-8388608,-8388608,-5800275,-7834243,-7910979,1
148,-3792244,-6203102,-5168231,-6620146,-5423835,-6195390,-7087122,-7948759,1
149,-3793574,-531445,-4980427,-926102,-9613,-4993634,-3651747,-8051444,1
150,-3792450,-651149,-4905399,-486154,-814075,-4090431,-2558618,-8076438,1
151,-3792602,-5269709,-4993917,-4867043,-5684592,-4350667,-4377149,-8019165,1
152,-3791976,-8388608,-5189254,-8388608,-8388608,-5800585,-7827292,-7911134,1
153,-3792654,-6200130,-5168037,-6618906,-5420832,-6193407,-7087026,-7948889,1
154,-3794056,-527635,-4980152,-922725,-7126,-4994203,-3654991,-8051687,1
155,-3792999,-652124,-4905257,-486376,-815161,-4092771,-2560637,-8076766,1
156,-3793243,-5272126,-4993979,-4868252,-5686529,-4352470,-4376329,-8019587,1
157,-3792648,-8388608,-5189301,-8388608,-8388608,-5799953,-7824154,-7911627,1
158,-3793310,-6199865,-5168060,-6620210,-5422221,-6193293,-7088832,-7949318,1
159,-3794724,-526566,-4980196,-923239,-7662,-4994951,-3658485,-8052117,1
160,-3793567,-651577,-4905227,-485448,-815158,-4094383,-2562015,-8077112,1
161,-3793829,-5271642,-4993891,-4866352,-5685522,-4353390,-4374406,-8020039,1
162,-3793281,-8388608,-5189158,-8388608,-8388608,-5797489,-7822419,-7912200,1
163,-3795167,-527662,-4980038,-926064,-9378,-4996368,-3656255,-8052361,1
164,-3794008,-651954,-4905036,-484989,-815215,-4097739,-2558099,-8077411,1
165,-3794271,-5274391,-4993802,-4867842,-5687712,-4356951,-4371327,-8020338,1
166,-3793731,-8388608,-5189045,-8388608,-8388608,-5800581,-7817965,-7912575,1
167,-3794447,-6200827,-5167930,-6622501,-5425429,-6193476,-7089594,-7950191,1
168,-3795789,-525947,-4979961,-923816,-8732,-4997596,-3658496,-8052901,1
169,-3794401,-651409,-4904735,-484730,-814859,-4096545,-2559612,-8077765,1
170,-3794582,-5276161,-4993529,-4869665,-5689462,-4355671,-4373428,-8020601,1
171,-3794073,-8388608,-5188805,-8388608,-8388608,-5799659,-7820501,-7912900,1
172,-3794762,-6201211,-5167637,-6621265,-5427014,-6192889,-7091968,-7950460,1
173,-3796019,-526541,-4979577,-921448,-9254,-4996229,-3659753,-8053042,1
174,-3794782,-649764,-4904493,-483867,-812874,-4095422,-2559189,-8078069,1
175,-3795128,-5277441,-4993546,-4873676,-5690340,-4354584,-4373794,-8021060,1
176,-3794658,-8388608,-5188885,-8388608,-8388608,-5797426,-7820845,-7913480,1
177,-3795264,-6202335,-5167584,-6621963,-5430398,-6191786,-7092680,-7950922,1
178,-3796504,-527861,-4979534,-923632,-11957,-4999460,-3660536,-8053398,1
179,-3795171,-648480,-4904316,-482100,-811547,-4100571,-2558469,-8078362,1
180,-3795479,-5278813,-4993347,-4873612,-5691044,-4359121,-4374151,-8021349,1
181,-3794971,-8388608,-5188559,-8388608,-8388608,-5799568,-7821231,-7913842,1
182,-3795586,-6202250,-5167271,-6623303,-5432449,-6193357,-7093023,-7951226,1
183,-3796853,-528815,-4979339,-926249,-13356,-5002146,-3661069,-8053612,1
184,-3795563,-645307,-4904111,-479307,-808091,-4103072,-2557453,-8078662,1
185,-3795876,-5277153,-4993114,-4871472,-5689081,-4360694,-4373251,-8021733,1
186,-3795479,-8388608,-5188436,-8388608,-8388608,-5799994,-7821566,-7914422,1
187,-3796054,-6202472,-5167076,-6622907,-5431743,-6192925,-7092929,-7951705,1
188,-3797178,-529271,-4979060,-925596,-12002,-5003755,-3660787,-8053837,1
189,-3795928,-643169,-4903844,-477361,-805651,-4106367,-2556316,-8078917,1
190,-3796322,-5277223,-4992940,-4871772,-5689604,-4363136,-4372762,-8022111,1
191,-3795909,-8388608,-5188252,-8388608,-8388608,-5798013,-7822247,-7914876,1
192,-3796420,-6202564,-5166782,-6622333,-5430947,-6188879,-7093090,-7952058,1
193,-3797636,-530421,-4978936,-926342,-12177,-5002605,-3661271,-8054159,1
194,-3796452,-642986,-4903791,-477096,-805446,-4107059,-2556318,-8079316,1
195,-3796947,-5278142,-4992969,-4872937,-5691019,-4364596,-4373924,-8022607,1
196,-3796594,-8388608,-5188221,-8388608,-8388608,-5800794,-7823660,-7915469,1
197,-3797054,-6200167,-5166596,-6621111,-5427051,-6190829,-7091816,-7952617,1
198,-3798122,-528786,-4978747,-925881,-9996,-5002997,-3660689,-8054472,1
199,-3796911,-642964,-4903651,-476701,-805399,-4107667,-2556666,-8079551,1
200,-3797416,-5279014,-4992853,-4873093,-5691954,-4365439,-4375035,-8022864,1
201,-3797166,-8388608,-5188199,-8388608,-8388608,-5802680,-7824870,-7915872,1
202,-3797704,-6197077,-5166492,-6621094,-5422739,-6192061,-7090107,-7953162,1
203,-3797545,-649315,-4903834,-481722,-812028,-4108356,-2559045,-8079914,1
204,-3798085,-5282206,-4993028,-4873949,-5694796,-4367514,-4377308,-8023294,1
205,-3797827,-8388608,-5188122,-8388608,-8388608,-5806406,-7824511,-7916401,1
206,-3798256,-6193336,-5166179,-6617822,-5418133,-6193291,-7085869,-7953652,1
207,-3799248,-527429,-4978618,-927998,-7506,-4998344,-3658884,-8055213,1
208,-3798031,-653269,-4903902,-485396,-814969,-4099128,-2560944,-8080059,1
209,-3798579,-5283611,-4993045,-4875719,-5695923,-4362129,-4378252,-8023481,1
210,-3798384,-8388608,-5188067,-8388608,-8388608,-5820186,-7822908,-7916701,1
211,-3798927,-6189934,-5166054,-6613804,-5412862,-6210479,-7081805,-7954093,1
212,-3800034,-526236,-4978769,-925643,-5488,-4994254,-3658917,-8055678,1
213,-3798968,-659874,-4904435,-491134,-822126,-4081346,-2564715,-8080584,1
214,-3799476,-5287186,-4993497,-4879457,-5699483,-4349365,-4380504,-8024001,1
215,-3799357,-8388608,-5188359,-8388608,-8388608,-5823821,-7821549,-7917372,1
216,-3799797,-6189285,-5166206,-6613198,-5413432,-6216954,-7080186,-7954604,1
217,-3800768,-526096,-4978924,-925291,-7023,-4987809,-3658726,-8056005,1
218,-3799777,-662327,-4904764,-493441,-824352,-4068604,-2565908,-8080975,1
219,-3800386,-5289667,-4993939,-4882429,-5701898,-4342029,-4382258,-8024475,1
220,-3800179,-8388608,-5188603,-8388608,-8388608,-5831437,-7821949,-7917750,1
221,-3800505,-6184609,-5166181,-6609146,-5406894,-6225265,-7077527,-7954934,1
222,-3801522,-522574,-4979014,-921664,-3149,-4983356,-3656537,-8056377,1
223,-3800586,-665823,-4905096,-496682,-829026,-4058576,-2566648,-8081338,1
224,-3801093,-5291947,-4994167,-4884166,-5703814,-4335746,-4383152,-8024757,1
225,-3800829,-8388608,-5188682,-8388608,-8388608,-5832495,-7822359,-7918000,1
226,-3801247,-6182335,-5166263,-6607302,-5402829,-6227041,-7076831,-7955289,1
227,-3802326,-520742,-4979207,-920017,-254,-4980537,-3656437,-8056756,1
228,-3801276,-666219,-4905265,-497287,-829028,-4053802,-2567306,-8081567,1
229,-3801847,-5291064,-4994368,-4883367,-5702959,-4332110,-4382820,-8025095,1
230,-3801591,-8388608,-5188854,-8388608,-8388608,-5831878,-7821559,-7918380,1
231,-3801900,-6180959,-5166286,-6606838,-5401778,-6227302,-7075484,-7955536,1
232,-3802935,-518776,-4979172,-918501,456,-4979854,-3654477,-8056925,1
233,-3801908,-665212,-4905278,-495945,-828136,-4053332,-2565727,-8081771,1
234,-3802534,-5290848,-4994474,-4882881,-5702829,-4332921,-4382293,-8025391,1
235,-3802305,-8388608,-5188977,-8388608,-8388608,-5835678,-7821266,-7918764,1
236,-3802701,-6179441,-5166447,-6605342,-5400686,-6230436,-7074886,-7955986,1
237,-3803824,-516312,-4979349,-915799,2007,-4977749,-3652846,-8057489,1
238,-3802799,-661434,-4905400,-491515,-824321,-4047757,-2562834,-8082434,1
239,-3803375,-5291881,-4994705,-4883252,-5704212,-4328700,-4381936,-8025940,1
240,-3803429,-6179107,-5166635,-6605203,-5399386,-6228775,-7076126,-7956375,1
241,-3804437,-516002,-4979382,-915455,3056,-4974754,-3652690,-8057739,1
242,-3803359,-661526,-4905411,-492097,-824993,-4044423,-2562932,-8082607,1
243,-3804019,-5292889,-4994821,-4884689,-5705229,-4326845,-4382766,-8026210,1
244,-3803903,-8388608,-5189509,-8388608,-8388608,-5835542,-7823599,-7919709,1
245,-3804262,-6176735,-5166792,-6602738,-5397126,-6230992,-7074791,-7956897,1
246,-3805259,-513794,-4979561,-912677,4298,-4974216,-3651219,-8058204,1
247,-3804164,-660461,-4905624,-490407,-823887,-4042089,-2562192,-8083045,1
248,-3804762,-5292865,-4994984,-4884210,-5704840,-4325482,-4382689,-8026616,1
249,-3804599,-8388608,-5189593,-8388608,-8388608,-5836546,-7823900,-7920099,1
250,-3804944,-6175936,-5166831,-6602017,-5396576,-6231749,-7074425,-7957254,1
251,-3805846,-513369,-4979509,-911849,4353,-4972327,-3650311,-8058445,1
252,-3804772,-659892,-4905612,-489806,-823647,-4038990,-2561377,-8083327,1
253,-3805341,-5294256,-4995009,-4885254,-5706407,-4323277,-4383049,-8026847,1
254,-3805277,-8388608,-5189668,-8388608,-8388608,-5836717,-7823948,-7920468,1
255,-3805706,-6173804,-5166867,-6600689,-5394235,-6232460,-7072448,-7957746,1
256,-3806616,-512032,-4979594,-910976,5351,-4972606,-3648871,-8058898,1
257,-3805543,-659537,-4905721,-489138,-823493,-4039444,-2560281,-8083796,1
258,-3806152,-5295601,-4995249,-4886627,-5707775,-4323292,-4383304,-8027332,1
259,-3805984,-8388608,-5189883,-8388608,-8388608,-5832771,-7825137,-7920869,1
260,-3806327,-6170671,-5166868,-6598295,-5390844,-6227819,-7071870,-7958089,1
261,-3807249,-508869,-4979548,-908163,8041,-4977471,-3646712,-8059235,1
262,-3806051,-656673,-4905574,-485649,-820849,-4050246,-2557932,-8084021,1
263,-3806579,-5294697,-4995042,-4884631,-5706823,-4329749,-4381956,-8027482,1
264,-3806515,-8388608,-5189842,-8388608,-8388608,-5827504,-7826793,-7921117,1
265,-3806958,-6169839,-5166934,-6599036,-5392426,-6219466,-7073519,-7958461,1
266,-3807876,-507725,-4979580,-907939,6358,-4975667,-3646721,-8059607,1
267,-3806782,-656152,-4905706,-485516,-820232,-4051491,-2557856,-8084508,1
268,-3807482,-5294909,-4995356,-4884811,-5706606,-4331029,-4382549,-8028153,1
269,-3807399,-8388608,-5190128,-8388608,-8388608,-5828133,-7827681,-7921789,1
270,-3807690,-6167529,-5166987,-6596387,-5389144,-6219665,-7072612,-7959006,1
271,-3808590,-506090,-4979627,-905342,9003,-4974546,-3645935,-8060101,1
272,-3807342,-656986,-4905676,-485794,-820712,-4049689,-2558134,-8084819,1
273,-3807863,-5296103,-4995190,-4885841,-5707619,-4329982,-4382888,-8028297,1
274,-3807887,-8388608,-5190074,-8388608,-8388608,-5829570,-7827206,-7922048,1
275,-3808286,-6165397,-5166967,-6595108,-5387091,-6221808,-7071699,-7959359,1
276,-3809070,-503524,-4979457,-903575,10344,-4974364,-3645253,-8060339,1
277,-3807865,-657112,-4905614,-486498,-821294,-4048609,-2558322,-8085098,1
278,-3808491,-5295480,-4995166,-4885376,-5706948,-4328894,-4382335,-8028718,1
279,-3808931,-6164792,-5166958,-6594376,-5385202,-6222849,-7072230,-7959736,1
280,-3809755,-503079,-4979582,-902871,12143,-4973252,-3645207,-8060770,1
281,-3808602,-660253,-4905874,-489653,-824757,-4046286,-2559302,-8085542,1
282,-3809248,-5297142,-4995394,-4887466,-5708216,-4327821,-4382834,-8029192,1
283,-3809231,-8388608,-5189968,-8388608,-8388608,-5830476,-7824847,-7922935,1
284,-3809438,-6163404,-5166744,-6592769,-5383956,-6223687,-7070037,-7959999,1
285,-3810281,-501189,-4979440,-900379,12958,-4972201,-3643371,-8061040,1
286,-3809161,-662065,-4905840,-491204,-826049,-4044642,-2558981,-8085813,1
287,-3809743,-5298465,-4995329,-4889016,-5709332,-4326387,-4383424,-8029402,1
288,-3809776,-8388608,-5189953,-8388608,-8388608,-5828429,-7826381,-7923204,1
289,-3810143,-6163284,-5166876,-6592231,-5383300,-6222261,-7071312,-7960401,1
290,-3811001,-500004,-4979504,-898024,14171,-4972260,-3642345,-8061482,1
291,-3809717,-663064,-4905771,-491547,-827813,-4046024,-2558119,-8086102,1
292,-3810451,-5300782,-4995484,-4891303,-5711762,-4327749,-4384865,-8029824,1
293,-3810590,-8388608,-5190153,-8388608,-8388608,-5827997,-7827785,-7923802,1
294,-3810804,-6163127,-5166917,-6592461,-5386086,-6221609,-7071226,-7960831,1
295,-3811567,-498484,-4979465,-897430,11643,-4973074,-3640507,-8061814,1
296,-3810419,-662798,-4905879,-491710,-828338,-4047459,-2556972,-8086580,1
297,-3811146,-5301571,-4995614,-4892566,-5712698,-4327656,-4385706,-8030300,1
298,-3811226,-8388608,-5190170,-8388608,-8388608,-5823222,-7829453,-7924266,1
299,-3811458,-6164784,-5167012,-6593386,-5387017,-6217504,-7072574,-7961271,1
300,-3812118,-499696,-4979469,-897407,11863,-4974969,-3639612,-8062146,1
301,-3810864,-662634,-4905754,-491129,-827990,-4052533,-2555730,-8086812,1
302,-3811571,-5302196,-4995493,-4893389,-5713085,-4331384,-4386595,-8030501,1
303,-3811694,-8388608,-5190031,-8388608,-8388608,-5821406,-7830685,-7924556,1
304,-3811982,-6165229,-5166917,-6593251,-5387742,-6214598,-7072417,-7961627,1
305,-3812628,-499519,-4979392,-896801,12299,-4977653,-3637935,-8062500,1
306,-3811241,-660879,-4905523,-489457,-826127,-4058190,-2553577,-8087081,1
307,-3811919,-5302307,-4995260,-4893624,-5713401,-4335362,-4386807,-8030732,1
308,-3812131,-8388608,-5189822,-8388608,-8388608,-5821389,-7832127,-7924918,1
309,-3812359,-6165594,-5166632,-6592679,-5387382,-6213704,-7071402,-7961936,1
310,-3813040,-500717,-4979234,-897521,12751,-4978709,-3635967,-8062786,1
311,-3811775,-660211,-4905486,-488939,-825467,-4059134,-2552141,-8087481,1
312,-3812435,-5304350,-4995263,-4895611,-5715546,-4335867,-4389177,-8031073,1
313,-3812571,-8388608,-5189698,-8388608,-8388608,-5818349,-7836025,-7925224,1
314,-3812897,-6165512,-5166532,-6591902,-5387333,-6209713,-7071348,-7962352,1
315,-3813572,-500609,-4979214,-896689,12876,-4978202,-3633754,-8063181,1
316,-3812291,-659444,-4905473,-487966,-825584,-4061178,-2550430,-8087868,1
317,-3813016,-5306442,-4995372,-4898599,-5717974,-4338301,-4391435,-8031449,1
318,-3813182,-8388608,-5189776,-8388608,-8388608,-5818544,-7839272,-7925632,1
319,-3813452,-6165262,-5166456,-6590397,-5386342,-6208620,-7071139,-7962769,1
320,-3814110,-500616,-4979201,-895824,14048,-4979601,-3632599,-8063558,1
321,-3813491,-5305946,-4995305,-4898568,-5717821,-4340383,-4392098,-8031723,1
322,-3813637,-8388608,-5189686,-8388608,-8388608,-5817970,-7841405,-7925861,1
323,-3813899,-6165175,-5166254,-6589216,-5386029,-6207871,-7070134,-7963063,1
324,-3814623,-502064,-4979167,-896003,13721,-4982166,-3632347,-8063913,1
325,-3813341,-654721,-4905399,-483909,-819536,-4067876,-2548547,-8088628,1
