,data1,data2,data3,data4,data5,data6,data7,data8,label
0,-3263911,-20421,-4484689,-47204,22859,-3351968,-2470116,-7719035,2
1,-3267526,-2811869,-4499747,-2453403,-3044060,-2973653,-2944289,-7711254,2
2,-3273278,-7694984,-4664262,-7373106,-7904169,-4834337,-5964986,-7619866,2
3,-3271367,-8070890,-4761444,-8268484,-7786689,-6708072,-7473872,-7573081,2
4,-3265680,-2461961,-4612310,-3010193,-1867261,-5380087,-4613432,-7659339,2
5,-3264325,-20488,-4484642,-47041,21816,-3350354,-2468411,-7719327,2
6,-3267952,-2815332,-4499832,-2456526,-3047967,-2973245,-2945173,-7711491,2
7,-3273788,-7697675,-4664546,-7375957,-7906724,-4833351,-5967615,-7620149,2
8,-3271881,-8069930,-4761634,-8267547,-7785482,-6705157,-7474829,-7573443,2
9,-3266119,-2459487,-4612300,-3006710,-1864103,-5378715,-4612173,-7659672,2
10,-3264756,-19514,-4484633,-45467,22924,-3351920,-2466869,-7719657,2
11,-3268277,-2817473,-4499824,-2458199,-3050255,-2975714,-2945652,-7711671,2
12,-3274131,-7700372,-4664685,-7378965,-7909103,-4837476,-5970252,-7620268,2
13,-3272206,-8067681,-4761634,-8266037,-7782629,-6707884,-7474505,-7573626,2
14,-3266557,-2456687,-4612304,-3004479,-1861378,-5378886,-4610462,-7660022,2
15,-3265177,-19261,-4484624,-45004,22908,-3351233,-2465847,-7720021,2
16,-3268794,-2820668,-4500021,-2460557,-3053791,-2975976,-2946797,-7712108,2
17,-3274637,-7704044,-4665006,-7382576,-7912446,-4838922,-5973371,-7620634,2
18,-3272653,-8066113,-4761776,-8264626,-7780790,-6707800,-7474842,-7574014,2
19,-3266928,-2452717,-4612233,-2999825,-1857080,-5377058,-4608804,-7660406,2
20,-3265506,-19173,-4484552,-44714,23118,-3350148,-2465889,-7720324,2
21,-3268959,-2822994,-4499864,-2463014,-3056041,-2976206,-2948113,-7712179,2
22,-3274787,-7706496,-4664942,-7385228,-7914506,-4840661,-5975798,-7620633,2
23,-3272875,-8063691,-4761652,-8262735,-7778216,-6707852,-7473969,-7574199,2
24,-3267214,-2449195,-4612094,-2997562,-1855027,-5376525,-4606451,-7660692,2
25,-3265981,-18654,-4484669,-44533,23169,-3351231,-2465230,-7720727,2
26,-3269475,-2824600,-4500062,-2464311,-3057633,-2977402,-2948467,-7712593,2
27,-3275253,-7708257,-4665170,-7387277,-7915942,-4842247,-5977082,-7620946,2
28,-3273366,-8063309,-4761823,-8262296,-7777711,-6708623,-7473609,-7574592,2
29,-3267757,-2449649,-4612314,-2997712,-1855129,-5377127,-4606183,-7661142,2
30,-3266449,-18617,-4484802,-44870,23761,-3351855,-2464998,-7721103,2
31,-3269949,-2825543,-4500196,-2465274,-3058516,-2977998,-2948849,-7712948,2
32,-3275744,-7710506,-4665441,-7389516,-7918096,-4843424,-5979366,-7621240,2
33,-3273908,-8061367,-4762054,-8260696,-7775255,-6708576,-7473389,-7575005,2
34,-3268306,-2448374,-4612475,-2995814,-1852744,-5375934,-4605498,-7661602,2
35,-3270421,-2826404,-4500353,-2466122,-3059206,-2977801,-2949747,-7713255,2
36,-3276117,-7711811,-4665596,-7391093,-7919420,-4843426,-5980684,-7621376,2
37,-3274309,-8060256,-4762199,-8259767,-7774032,-6707255,-7473338,-7575196,2
38,-3268722,-2446472,-4612549,-2994012,-1851627,-5375069,-4604667,-7661854,2
39,-3267392,-18785,-4485054,-44624,23836,-3351864,-2466046,-7721734,2
40,-3270873,-2827480,-4500454,-2466901,-3060410,-2978501,-2950377,-7713512,2
41,-3276580,-7712749,-4665789,-7392326,-7920168,-4843441,-5982244,-7621577,2
42,-3274709,-8057979,-4762308,-8257947,-7771392,-6706122,-7473233,-7575407,2
43,-3269188,-2440969,-4612581,-2989291,-1847174,-5373969,-4602677,-7662218,2
44,-3267901,-18596,-4485199,-44715,23380,-3352596,-2466245,-7722052,2
45,-3271339,-2828613,-4500592,-2468338,-3061623,-2979569,-2951189,-7713749,2
46,-3277020,-7713691,-4665946,-7393202,-7921053,-4844086,-5983497,-7621767,2
47,-3275172,-8055666,-4762396,-8255967,-7769114,-6705257,-7472494,-7575711,2
48,-3269666,-2435189,-4612584,-2985262,-1844862,-5372812,-4600644,-7662581,2
49,-3268431,-18270,-4485325,-44715,22356,-3353498,-2466102,-7722366,2
50,-3272001,-2831374,-4500922,-2471366,-3064507,-2981364,-2952457,-7714137,2
51,-3277659,-7715855,-4666352,-7396002,-7922824,-4845208,-5985707,-7622095,2
52,-3275707,-8054247,-4762627,-8254978,-7767146,-6704539,-7472459,-7575994,2
53,-3270174,-2431562,-4612669,-2981657,-1840796,-5371589,-4598130,-7662894,2
54,-3268952,-19458,-4485472,-45112,21086,-3353717,-2464817,-7722647,2
55,-3272539,-2833367,-4501139,-2473311,-3066293,-2982374,-2952389,-7714406,2
56,-3278240,-7716515,-4666684,-7397063,-7923558,-4846516,-5986592,-7622360,2
57,-3276418,-8053108,-4763071,-8254029,-7766211,-6705549,-7472478,-7576426,2
58,-3270906,-2429912,-4613037,-2978862,-1839856,-5372060,-4596916,-7663417,2
59,-3269499,-18359,-4485642,-43712,22531,-3354564,-2464337,-7722961,2
60,-3272950,-2833346,-4501188,-2473601,-3065986,-2983372,-2952502,-7714569,2
61,-3276732,-8049723,-4762982,-8251222,-7762094,-6709627,-7470407,-7576544,2
62,-3271326,-2422219,-4612894,-2972007,-1832604,-5371986,-4592957,-7663735,2
63,-3270089,-19421,-4485749,-44017,20308,-3353202,-2463399,-7723392,2
