,data1,data2,data3,data4,data5,data6,data7,data8,label
42,-3415823,-5324597,-4183293,-5733451,-4766271,-5880040,-5589975,-7678876,2
43,-3405334,-255879,-4024779,-575747,77791,-3472914,-3064369,-7746733,2
44,-3415980,-328166,-3970719,-148579,-434054,-2171488,-2193746,-7788180,2
45,-3437720,-4754130,-4062919,-4276014,-5093365,-3164801,-3637367,-7768711,2
46,-3444176,-8388608,-4228502,-8388608,-8388608,-5840691,-6261313,-7687356,2
47,-3415694,-5344769,-4184357,-5752817,-4786948,-5889258,-5599089,-7678702,2
48,-3405102,-263430,-4025656,-585327,71673,-3479837,-3070501,-7746591,2
49,-3415683,-320292,-3971159,-142146,-426170,-2171498,-2193103,-7788161,2
50,-3437370,-4734136,-4062772,-4256751,-5073571,-3157067,-3627820,-7768930,2
51,-3415443,-5369766,-4185336,-5775872,-4812635,-5898389,-5609812,-7678406,2
52,-3404695,-275334,-4026466,-598888,63357,-3489203,-3078908,-7746217,2
53,-3415246,-310549,-3971464,-134196,-415059,-2172532,-2192749,-7788021,2
54,-3436878,-4710695,-4062392,-4233619,-5050245,-3146556,-3616796,-7769109,2
55,-3443667,-8388608,-4228553,-8388608,-8388608,-5824904,-6249617,-7687828,2
56,-3415302,-5395329,-4186445,-5800143,-4839227,-5904557,-5619990,-7678250,2
57,-3404464,-287541,-4027493,-613666,53726,-3497804,-3087568,-7745988,2
58,-3414998,-302581,-3972023,-127396,-406297,-2174422,-2193356,-7787941,2
59,-3436569,-4688838,-4062267,-4212274,-5028662,-3138387,-3607042,-7769308,2
60,-3443381,-8388608,-4228564,-8388608,-8388608,-5818194,-6243864,-7687924,2
61,-3415024,-5417347,-4187339,-5820594,-4862255,-5912385,-5629082,-7677894,2
62,-3404118,-297745,-4028286,-625091,45614,-3506239,-3094622,-7745669,2
63,-3414552,-294069,-3972316,-120567,-397473,-2175601,-2192884,-7787726,2
64,-3436112,-4668294,-4062011,-4192384,-5008237,-3129679,-3597239,-7769389,2
65,-3443192,-8388608,-4228676,-8388608,-8388608,-5809802,-6238218,-7688141,2
66,-3414891,-5439978,-4188369,-5841549,-4886011,-5918812,-5638659,-7677698,2
67,-3403899,-308666,-4029216,-637293,37451,-3514616,-3102387,-7745469,2
68,-3414300,-285247,-3972797,-113808,-387251,-2177234,-2192865,-7787698,2
69,-3435830,-4648286,-4061926,-4173233,-4988137,-3122160,-3588166,-7769652,2
70,-3442944,-8388608,-4228707,-8388608,-8388608,-5803503,-6232729,-7688341,2
71,-3414818,-5461662,-4189399,-5861507,-4908771,-5925869,-5647562,-7677611,2
72,-3403831,-318801,-4030249,-649417,29542,-3521741,-3109287,-7745442,2
73,-3414270,-276841,-3973470,-106704,-377984,-2177102,-2192153,-7787909,2
74,-3435633,-4630026,-4061957,-4155059,-4969646,-3114378,-3579602,-7769977,2
75,-3442777,-8388608,-4228875,-8388608,-8388608,-5797232,-6228016,-7688607,2
76,-3414568,-5482559,-4190277,-5881081,-4930802,-5932995,-5656052,-7677343,2
77,-3403384,-329741,-4030916,-661667,21112,-3529353,-3115855,-7745021,2
78,-3413806,-269484,-3973727,-100143,-370199,-2177666,-2191594,-7787679,2
79,-3435341,-4612746,-4061928,-4137909,-4952332,-3107565,-3571325,-7770197,2
80,-3414559,-5503405,-4191337,-5900752,-4953179,-5939850,-5664106,-7677362,2
81,-3403191,-340651,-4031864,-675054,12383,-3535706,-3123401,-7744847,2
82,-3413591,-259589,-3974254,-92511,-359012,-2176986,-2191694,-7787650,2
83,-3434952,-4593066,-4061759,-4118796,-4932401,-3098794,-3562579,-7770306,2
84,-3442402,-8388608,-4229163,-8386479,-8388608,-5785417,-6217924,-7689085,2
85,-3414279,-5523751,-4192196,-5919957,-4975562,-5946434,-5673134,-7677017,2
86,-3402856,-350907,-4032649,-686968,3613,-3543996,-3130418,-7744485,2
87,-3413248,-250946,-3974624,-85314,-348786,-2178659,-2190965,-7787481,2
88,-3434677,-4574801,-4061711,-4100465,-4913520,-3091361,-3554026,-7770499,2
89,-3442231,-8388608,-4229351,-8382032,-8388608,-5778387,-6213664,-7689286,2
90,-3414142,-5543474,-4193151,-5938427,-4997080,-5952078,-5681667,-7676827,2
91,-3402601,-360710,-4033476,-698356,-4445,-3551632,-3137445,-7744202,2
92,-3412805,-243286,-3974872,-78530,-340410,-2179625,-2190739,-7787218,2
93,-3434208,-4554961,-4061416,-4080894,-4892982,-3083176,-3544830,-7770542,2
94,-3441991,-8388608,-4229377,-8376861,-8388608,-5771552,-6208195,-7689494,2
95,-3413894,-5565379,-4194023,-5959409,-5021052,-5959659,-5691042,-7676539,2
96,-3402232,-372269,-4034262,-711994,-13741,-3561407,-3145542,-7743815,2
97,-3412456,-233902,-3975237,-70894,-329517,-2182181,-2190499,-7787056,2
98,-3433892,-4534372,-4061259,-4060454,-4872117,-3075004,-3535567,-7770736,2
99,-3441769,-8388608,-4229430,-8371506,-8388608,-5762857,-6202909,-7689685,2
100,-3413865,-5585527,-4195066,-5978141,-5042429,-5965110,-5699034,-7676484,2
101,-3402212,-382290,-4035318,-723578,-21654,-3569301,-3151970,-7743805,2
102,-3412296,-225614,-3975776,-64206,-319867,-2183776,-2190036,-7787085,2
103,-3433567,-4513176,-4061080,-4040331,-4850442,-3067077,-3525742,-7770924,2
104,-3441628,-8388608,-4229553,-8366016,-8388608,-5756254,-6197359,-7689944,2
105,-3413606,-5607633,-4195932,-5998359,-5066322,-5972779,-5708518,-7676127,2
106,-3401805,-393662,-4036045,-736127,-31507,-3578617,-3159993,-7743354,2
107,-3412002,-218361,-3976238,-58962,-311516,-2186625,-2190910,-7786920,2
108,-3433255,-4491365,-4060911,-4019606,-4828026,-3058867,-3515998,-7771088,2
109,-3441432,-8388608,-4229557,-8359756,-8388608,-5746983,-6190879,-7690108,2
110,-3413534,-5630504,-4196994,-6020205,-5090752,-5978930,-5718085,-7675907,2
111,-3401601,-405167,-4036981,-749799,-40396,-3587473,-3167901,-7743067,2
112,-3411688,-208972,-3976646,-51629,-300476,-2188864,-2190959,-7786722,2
113,-3432907,-4469380,-4060688,-3998230,-4805521,-3050361,-3505876,-7771189,2
114,-3441272,-8388608,-4229643,-8353749,-8388608,-5738881,-6184950,-7690284,2
115,-3413464,-5652342,-4198060,-6040986,-5114809,-5986165,-5727716,-7675687,2
116,-3401436,-415157,-4037892,-761887,-49864,-3595710,-3174862,-7742867,2
117,-3411465,-201864,-3977071,-45455,-292364,-2189956,-2190182,-7786720,2
118,-3441194,-8388608,-4229821,-8348404,-8388608,-5730857,-6179702,-7690586,2
119,-3413525,-5674571,-4199256,-6061776,-5138204,-5992777,-5737156,-7675647,2
120,-3401357,-426261,-4038924,-773974,-57931,-3604119,-3181959,-7742764,2
121,-3411298,-195694,-3977607,-39662,-285744,-2191844,-2190123,-7786719,2
122,-3432447,-4430391,-4060540,-3959387,-4765724,-3034924,-3487659,-7771728,2
123,-3441061,-8388608,-4229890,-8341719,-8388608,-5723136,-6173522,-7690844,2
124,-3413420,-5696695,-4200245,-6082544,-5162254,-5999979,-5746446,-7675442,2
125,-3401151,-437476,-4039829,-787483,-67158,-3613664,-3189834,-7742534,2
126,-3411045,-187382,-3978040,-33446,-275790,-2194333,-2190315,-7786652,2
127,-3432004,-4409221,-4060229,-3939319,-4743871,-3026607,-3478350,-7771776,2
128,-3440749,-8388608,-4229833,-8335776,-8388608,-5714191,-6167592,-7690917,2
129,-3413206,-5718606,-4201154,-6102786,-5185901,-6005875,-5755162,-7675147,2
130,-3400796,-448824,-4040584,-800599,-76779,-3622290,-3197068,-7742148,2
131,-3410716,-180357,-3978379,-27504,-268131,-2196292,-2190041,-7786510,2
132,-3431769,-4389359,-4060134,-3920018,-4723541,-3018904,-3469297,-7772029,2
133,-3440600,-8388608,-4229935,-8329756,-8388608,-5706176,-6161944,-7691156,2
134,-3413140,-5739111,-4202164,-6121617,-5207527,-6012043,-5764150,-7675049,2
135,-3400711,-459148,-4041542,-811485,-84624,-3630398,-3204606,-7742114,2
136,-3410531,-171252,-3978816,-20176,-258441,-2197563,-2189714,-7786576,2
137,-3431552,-4371029,-4060099,-3901746,-4704756,-3011867,-3460970,-7772334,2
138,-3440393,-8388608,-4229979,-8323774,-8388608,-5698681,-6155757,-7691423,2
139,-3412955,-5745627,-4202671,-6129673,-5209997,-6013731,-5766694,-7675218,2
140,-3400420,-455143,-4041772,-811647,-73242,-3631380,-3203679,-7742192,2
141,-3410063,-165478,-3978746,-15097,-251900,-2196000,-2186224,-7786504,2
142,-3430946,-4356442,-4059612,-3886801,-4689762,-3004493,-3452540,-7772300,2
143,-3439945,-8388608,-4229812,-8319637,-8388608,-5692603,-6151411,-7691441,2
144,-3412755,-5767566,-4203582,-6150009,-5234169,-6022242,-5776636,-7675036,2
145,-3400123,-466547,-4042572,-824259,-83470,-3642163,-3212104,-7741962,2
146,-3409710,-158197,-3979092,-9156,-243635,-2200308,-2187292,-7786352,2
147,-3430491,-4338071,-4059347,-3869567,-4670819,-2998339,-3444500,-7772317,2
148,-3439567,-8388608,-4229746,-8314786,-8388608,-5685099,-6146616,-7691445,2
149,-3412540,-5790739,-4204542,-6171317,-5259728,-6029379,-5786554,-7674712,2
150,-3399842,-479661,-4043458,-838574,-95344,-3652613,-3220618,-7741642,2
151,-3409436,-149677,-3979505,-2473,-234631,-2203364,-2187820,-7786266,2
152,-3430296,-4318566,-4059316,-3850636,-4651084,-2991563,-3436490,-7772617,2
153,-3439529,-8388608,-4230014,-8309621,-8388608,-5678164,-6142332,-7691783,2
154,-3412380,-5818567,-4205704,-6196579,-5292104,-6038552,-5798662,-7674311,2
155,-3399564,-497973,-4044509,-857189,-114224,-3665480,-3231318,-7741246,2
156,-3409076,-140743,-3979868,4487,-223648,-2206913,-2188094,-7786141,2
157,-3439256,-8388608,-4229996,-8302995,-8388608,-5669477,-6136514,-7691961,2
158,-3412254,-5844554,-4206817,-6220411,-5320872,-6045692,-5809709,-7674049,2
159,-3399324,-515041,-4045556,-875674,-129737,-3676401,-3241841,-7740954,2
160,-3408876,-132311,-3980409,11440,-213620,-2209601,-2189307,-7786179,2
161,-3429559,-4273747,-4058832,-3806982,-4604609,-2975562,-3417471,-7773029,2
162,-3439015,-8388608,-4229907,-8295411,-8388608,-5660038,-6129151,-7692228,2
163,-3412060,-5866245,-4207704,-6240912,-5344615,-6051382,-5818010,-7673846,2
164,-3399032,-526566,-4046388,-888983,-139722,-3685051,-3249262,-7740712,2
165,-3408376,-124967,-3980597,17060,-205462,-2211584,-2189135,-7785962,2
166,-3429017,-4252869,-4058434,-3786832,-4583257,-2967839,-3408148,-7773097,2
167,-3438642,-8388608,-4229727,-8287855,-8388608,-5651284,-6122801,-7692372,2
168,-3411774,-5887121,-4208506,-6260487,-5367319,-6057427,-5826991,-7673582,2
169,-3398587,-537286,-4047046,-901406,-148431,-3693992,-3256759,-7740332,2
170,-3407939,-117561,-3980856,22805,-196751,-2214186,-2189514,-7785741,2
171,-3428599,-4230970,-4058116,-3766252,-4560787,-2959658,-3398267,-7773231,2
172,-3438312,-8388608,-4229552,-8280346,-8388608,-5641826,-6115167,-7692532,2
173,-3411491,-5908571,-4209321,-6280438,-5390367,-6063120,-5835511,-7673281,2
174,-3398236,-548357,-4047822,-914676,-157504,-3701963,-3264861,-7739994,2
175,-3407576,-112473,-3981218,27414,-190912,-2216607,-2190872,-7785586,2
176,-3428212,-4210039,-4057846,-3745517,-4539206,-2951876,-3389230,-7773414,2
177,-3438083,-8388608,-4229389,-8271786,-8388608,-5631255,-6106861,-7692874,2
178,-3411451,-5932545,-4210356,-6302839,-5416567,-6068773,-5844285,-7673244,2
179,-3398019,-561221,-4048753,-929716,-168641,-3711231,-3272734,-7739804,2
180,-3407351,-105421,-3981685,32757,-182756,-2218731,-2191046,-7785600,2
181,-3427872,-4190574,-4057666,-3726529,-4518826,-2944932,-3380404,-7773624,2
182,-3437920,-8388608,-4229408,-8264881,-8388608,-5623491,-6100417,-7693219,2
183,-3411284,-5955564,-4211320,-6324209,-5441247,-6076138,-5853914,-7673052,2
184,-3397604,-574086,-4049471,-944036,-178396,-3720344,-3280714,-7739424,2
185,-3406886,-99689,-3981880,37326,-176054,-2220122,-2191008,-7785442,2
186,-3427401,-4170379,-4057316,-3706791,-4497866,-2937009,-3371352,-7773797,2
187,-3437654,-8388608,-4229315,-8257260,-8388608,-5615146,-6094146,-7693549,2
188,-3411126,-5980758,-4212336,-6347513,-5469135,-6084162,-5864884,-7672919,2
189,-3397442,-588529,-4050525,-960111,-191760,-3731871,-3290575,-7739296,2
190,-3406590,-92656,-3982286,43535,-168041,-2223774,-2191771,-7785412,2
191,-3426988,-4149104,-4057023,-3685954,-4476017,-2929664,-3362025,-7774005,2
192,-3437282,-8388608,-4229038,-8248575,-8388608,-5605284,-6085918,-7693802,2
193,-3410796,-6003501,-4213067,-6368277,-5494232,-6089664,-5873473,-7672670,2
194,-3396924,-602776,-4051142,-975490,-204289,-3740989,-3298807,-7738869,2
195,-3405981,-86232,-3982344,48208,-161084,-2225633,-2191575,-7785138,2
196,-3426371,-4129769,-4056566,-3667119,-4456170,-2922706,-3353152,-7774047,2
197,-3436849,-8388608,-4228772,-8240972,-8388608,-5597554,-6078510,-7694022,2
198,-3410455,-6026616,-4213832,-6389786,-5520086,-6096605,-5881949,-7672438,2
199,-3396552,-617292,-4051979,-992545,-217271,-3751344,-3307279,-7738586,2
200,-3426119,-4116779,-4056676,-3655095,-4442488,-2918876,-3347586,-7774323,2
201,-3436526,-8388608,-4228721,-8235009,-8388608,-5590485,-6072312,-7694288,2
202,-3410269,-6039716,-4214496,-6401612,-5534420,-6098778,-5886067,-7672514,2
203,-3396151,-625194,-4052521,-1001444,-223412,-3755891,-3312461,-7738420,2
204,-3405170,-78351,-3982984,53961,-151397,-2229688,-2193399,-7784935,2
205,-3425547,-4100557,-4056329,-3638987,-4425201,-2911849,-3340449,-7774352,2
206,-3436167,-8388608,-4228552,-8228478,-8388608,-5581676,-6066111,-7694539,2
207,-3409917,-6062144,-4215216,-6422386,-5558513,-6104683,-5895054,-7672240,2
208,-3395884,-639211,-4053439,-1017169,-234111,-3766552,-3321669,-7738210,2
209,-3404924,-69499,-3983447,60646,-141643,-2233008,-2194233,-7784976,2
210,-3425288,-4079645,-4056208,-3618776,-4403886,-2905024,-3331924,-7774699,2
211,-3435922,-8388608,-4228474,-8220688,-8388608,-5573888,-6059371,-7694849,2
212,-3409754,-6082441,-4216097,-6440972,-5580990,-6110322,-5902906,-7672146,2
213,-3395524,-652549,-4054233,-1032362,-245238,-3775367,-3330008,-7737897,2
214,-3404426,-62719,-3983675,65172,-133242,-2235421,-2195036,-7784709,2
215,-3424659,-4060217,-4055773,-3600799,-4383847,-2898371,-3323924,-7774615,2
216,-3435492,-8388608,-4228221,-8213339,-8388608,-5566190,-6052737,-7694948,2
217,-3409446,-6103748,-4216822,-6460145,-5604511,-6116118,-5910651,-7671887,2
218,-3395159,-666639,-4055032,-1047627,-258258,-3784887,-3338444,-7737574,2
219,-3404137,-55358,-3984106,71636,-124999,-2238284,-2195701,-7784669,2
220,-3424406,-4039551,-4055669,-3580303,-4362660,-2891317,-3315041,-7774926,2
221,-3435361,-8388608,-4228287,-8204952,-8388608,-5558627,-6046237,-7695297,2
222,-3409406,-6124635,-4217860,-6479424,-5627369,-6123122,-5919499,-7671819,2
223,-3394964,-680073,-4055999,-1062934,-268757,-3795434,-3347115,-7737383,2
224,-3403753,-47258,-3984419,77283,-115532,-2241307,-2196090,-7784531,2
225,-3423962,-4018017,-4055350,-3559694,-4340189,-2883711,-3305626,-7775052,2
226,-3435081,-8388608,-4228149,-8196937,-8388608,-5549490,-6039113,-7695536,2
227,-3409182,-6144927,-4218654,-6498112,-5649114,-6128321,-5927631,-7671620,2
228,-3394611,-693587,-4056777,-1078384,-279379,-3804570,-3355759,-7737049,2
229,-3403421,-41004,-3984803,82189,-107654,-2244157,-2197241,-7784414,2
230,-3423623,-3996612,-4055135,-3539111,-4318171,-2876142,-3296662,-7775271,2
231,-3434792,-8388608,-4228010,-8188186,-8388608,-5539927,-6032387,-7695762,2
232,-3408937,-6166984,-4219494,-6518041,-5673082,-6133087,-5936624,-7671364,2
233,-3394296,-708594,-4057665,-1094869,-293560,-3812839,-3364859,-7736701,2
234,-3403013,-33691,-3985167,87698,-99414,-2246028,-2198526,-7784138,2
235,-3423081,-3974913,-4054757,-3518562,-4296717,-2868961,-3287998,-7775184,2
236,-3434475,-8388608,-4227854,-8179100,-8388608,-5533503,-6025619,-7695854,2
237,-3408760,-6187782,-4220408,-6536612,-5693356,-6140749,-5944972,-7671104,2
238,-3394126,-721694,-4058656,-1108389,-301828,-3820314,-3372773,-7736485,2
239,-3402849,-27054,-3985743,92697,-91869,-2245868,-2199315,-7784127,2
240,-3422862,-3953294,-4054680,-3498398,-4275230,-2860485,-3278798,-7775444,2
241,-3434294,-8388608,-4227759,-8169770,-8388608,-5526347,-6017634,-7696112,2
242,-3393787,-735849,-4059502,-1124526,-313254,-3829540,-3381746,-7736064,2
243,-3402437,-20559,-3986107,96577,-83808,-2248607,-2200940,-7783795,2
244,-3422506,-3929206,-4054421,-3475548,-4250915,-2852341,-3268871,-7775531,2
245,-3434239,-8388608,-4227694,-8158355,-8388608,-5516354,-6008269,-7696490,2
246,-3408659,-6232285,-4222385,-6577626,-5740076,-6154829,-5962139,-7670760,2
247,-3393595,-749287,-4060459,-1139468,-324050,-3838246,-3390437,-7735761,2
248,-3402260,-14962,-3986629,101767,-77759,-2249860,-2201765,-7783746,2
249,-3422266,-3909927,-4054341,-3456539,-4231531,-2845284,-3260479,-7775724,2
250,-3433976,-8383326,-4227554,-8150021,-8388608,-5508587,-6000757,-7696627,2
251,-3408421,-6254087,-4223211,-6597739,-5762817,-6161431,-5970799,-7670396,2
252,-3393290,-763463,-4061316,-1154941,-334900,-3847336,-3398525,-7735330,2
253,-3401927,-7316,-3987004,107093,-68829,-2252088,-2201552,-7783498,2
254,-3421929,-3887289,-4054100,-3435021,-4208460,-2837287,-3250336,-7775817,2
255,-3433768,-8375449,-4227381,-8139652,-8388608,-5497936,-5991680,-7696854,2
256,-3408426,-6278074,-4224299,-6620172,-5788758,-6167421,-5979715,-7670261,2
257,-3393226,-779006,-4062484,-1173527,-348342,-3857662,-3408294,-7735134,2
258,-3401779,-714,-3987599,111894,-60696,-2254651,-2203192,-7783444,2
259,-3421781,-3864604,-4054050,-3413237,-4185309,-2829434,-3241241,-7776121,2
260,-3433846,-8367392,-4227461,-8129022,-8388608,-5488067,-5983238,-7697370,2
261,-3408443,-6300911,-4225351,-6641027,-5813480,-6173473,-5988645,-7670136,2
262,-3393057,-794575,-4063496,-1190058,-361901,-3867742,-3417911,-7734824,2
263,-3401586,6068,-3988105,117426,-52901,-2257394,-2204537,-7783356,2
264,-3421435,-3842947,-4053809,-3392112,-4163144,-2821690,-3232272,-7776197,2
265,-3433542,-8359328,-4227162,-8118637,-8388608,-5477547,-5973942,-7697495,2
266,-3408397,-6324000,-4226306,-6662234,-5838776,-6179284,-5996846,-7669944,2
267,-3392951,-809939,-4064562,-1207512,-374822,-3877951,-3426844,-7734576,2
268,-3401417,13460,-3988609,122991,-44647,-2259699,-2204599,-7783291,2
269,-3421312,-3821034,-4053763,-3371092,-4140954,-2813845,-3222602,-7776516,2
270,-3433565,-8351524,-4227192,-8108575,-8388608,-5467520,-5965192,-7697966,2
271,-3408377,-6345537,-4227241,-6681424,-5862209,-6184491,-6004558,-7669847,2
272,-3392815,-826084,-4065567,-1225259,-387902,-3888687,-3436227,-7734317,2
273,-3401311,20935,-3989168,128542,-35625,-2263197,-2205272,-7783297,2
274,-3421083,-3799545,-4053628,-3349891,-4118862,-2806572,-3213261,-7776742,2
275,-3433382,-8344122,-4227047,-8098645,-8388608,-5456915,-5956366,-7698250,2
276,-3408342,-6367991,-4228215,-6702334,-5886916,-6189489,-6012792,-7669719,2
277,-3392605,-842495,-4066541,-1243092,-402286,-3898340,-3445804,-7733987,2
278,-3400899,27798,-3989465,134243,-27927,-2265661,-2206342,-7782992,2
279,-3420651,-3778364,-4053306,-3328842,-4097174,-2799249,-3204717,-7776737,2
280,-3433337,-8336986,-4227054,-8089152,-8388608,-5447836,-5949067,-7698622,2
281,-3408529,-6389708,-4229371,-6721809,-5910407,-6194592,-6021227,-7669796,2
282,-3392572,-857080,-4067629,-1259366,-414353,-3907835,-3455057,-7733818,2
283,-3420516,-3757389,-4053262,-3309124,-4075312,-2791670,-3195881,-7777018,2
284,-3433156,-8329019,-4226904,-8078968,-8388608,-5436747,-5940209,-7698877,2
285,-3408371,-6410880,-4230186,-6741119,-5933913,-6199129,-6028804,-7669540,2
286,-3392446,-872581,-4068657,-1276574,-427503,-3918461,-3464466,-7733544,2
287,-3400652,41942,-3990566,144129,-11002,-2272042,-2208498,-7782890,2
288,-3420418,-3735967,-4053250,-3288512,-4053000,-2784694,-3186994,-7777302,2
289,-3433144,-8321304,-4226939,-8069282,-8388608,-5428078,-5932487,-7699261,2
290,-3408344,-6430977,-4231107,-6759876,-5956840,-6204514,-6036447,-7669407,2
291,-3392302,-886456,-4069595,-1292422,-440690,-3926955,-3472339,-7733267,2
292,-3400425,47385,-3990990,148723,-4809,-2273424,-2208743,-7782741,2
293,-3420028,-3716296,-4052969,-3268845,-4032651,-2777504,-3178184,-7777300,2
294,-3432909,-8313966,-4226734,-8059547,-8388608,-5419197,-5924250,-7699441,2
295,-3408328,-6450982,-4232003,-6778209,-5978637,-6209253,-6043969,-7669309,2
296,-3392193,-901411,-4070588,-1308869,-452544,-3936705,-3482002,-7733026,2
297,-3400276,53929,-3991532,153116,3081,-2277310,-2211370,-7782623,2
298,-3419807,-3694051,-4052832,-3247989,-4009629,-2771093,-3170079,-7777458,2
299,-3432672,-8304940,-4226493,-8048688,-8388608,-5410393,-5915612,-7699594,2
300,-3408239,-6469562,-4232786,-6794932,-5999296,-6213792,-6050152,-7669110,2
301,-3392009,-914361,-4071442,-1323186,-463836,-3944421,-3489340,-7732717,2
302,-3400042,59006,-3991967,156686,9869,-2279577,-2212146,-7782421,2
303,-3419572,-3674230,-4052710,-3228859,-3988639,-2763932,-3161411,-7777551,2
304,-3432669,-8296817,-4226525,-8038341,-8388608,-5400111,-5907741,-7699899,2
305,-3408204,-6490195,-4233732,-6813661,-6021535,-6218779,-6058613,-7668848,2
306,-3391922,-927501,-4072444,-1337344,-474919,-3953872,-3497991,-7732441,2
307,-3400015,64956,-3992590,161338,16911,-2282544,-2213261,-7782425,2
308,-3419441,-3652908,-4052648,-3208627,-3966296,-2756412,-3152481,-7777768,2
309,-3432576,-8288106,-4226427,-8027509,-8388608,-5389262,-5898974,-7700149,2
310,-3408276,-6510306,-4234729,-6831931,-6043318,-6223377,-6066104,-7668747,2
311,-3391802,-940937,-4073377,-1351684,-485664,-3963752,-3505954,-7732146,2
312,-3399787,68801,-3993051,163932,21998,-2287016,-2214681,-7782186,2
313,-3419158,-3632142,-4052462,-3189409,-3944293,-2750429,-3143773,-7777799,2
314,-3432414,-8278374,-4226194,-8015737,-8388608,-5378167,-5889381,-7700350,2
315,-3408254,-6529836,-4235564,-6849982,-6065262,-6226822,-6073115,-7668561,2
316,-3391682,-954374,-4074274,-1368256,-497716,-3972639,-3514310,-7731861,2
317,-3399672,73128,-3993517,166756,27509,-2289587,-2215732,-7782141,2
318,-3419041,-3612934,-4052411,-3170926,-3924184,-2743565,-3136002,-7778051,2
319,-3432398,-8270451,-4226187,-8005697,-8388608,-5368356,-5882384,-7700687,2
320,-3408352,-6549994,-4236604,-6868563,-6087394,-6231964,-6082051,-7668497,2
321,-3391627,-967567,-4075235,-1381801,-509667,-3981474,-3522404,-7731690,2
322,-3418769,-3593284,-4052224,-3152171,-3903699,-2737059,-3127574,-7778176,2
323,-3432256,-8261309,-4226008,-7994414,-8388608,-5358382,-5873277,-7700963,2
324,-3408281,-6571656,-4237483,-6887720,-6111462,-6237240,-6089943,-7668296,2
325,-3391388,-983512,-4076104,-1398817,-523982,-3991362,-3531453,-7731314,2
