,data1,data2,data3,data4,data5,data6,data7,data8,label
126,-3437746,280127,-4847359,245618,337211,-3360423,-3036837,-8054119,2
127,-3440418,-2708534,-4858481,-2340842,-3009902,-3025322,-3263497,-8044569,2
128,-3442839,-7860036,-5035832,-7580186,-8088207,-5421662,-6094484,-7939911,2
129,-3435799,-8267997,-5139597,-8388608,-7968554,-7534441,-7706301,-7884655,2
130,-3434732,-2718912,-4985964,-3227753,-2002286,-5766107,-5225729,-7982277,2
131,-3438066,277789,-4846961,241514,337474,-3367118,-3042434,-8054081,2
132,-3440886,-2696084,-4857679,-2329397,-2995778,-3024534,-3260461,-8044925,2
133,-3443411,-7848351,-5034663,-7567417,-8077612,-5413107,-6084077,-7940629,2
134,-3436354,-8276527,-5139177,-8388608,-7979300,-7535001,-7707853,-7884847,2
135,-3435286,-2736317,-4986017,-3245678,-2020525,-5774854,-5234476,-7982287,2
136,-3438748,278439,-4846777,240538,338729,-3371629,-3045857,-8054430,2
137,-3441516,-2682782,-4856997,-2316579,-2982067,-3022458,-3256734,-8045472,2
138,-3443976,-7838036,-5033570,-7555872,-8068019,-5404228,-6075023,-7941288,2
139,-3437000,-8285217,-5138909,-8388608,-7989968,-7535026,-7710896,-7885089,2
140,-3435854,-2752821,-4986097,-3262888,-2035926,-5783520,-5243941,-7982300,2
141,-3439296,278937,-4846436,239493,340679,-3376366,-3049184,-8054695,2
142,-3441970,-2669360,-4856134,-2304293,-2967862,-3019972,-3252731,-8045905,2
143,-3444466,-7827240,-5032379,-7544141,-8058354,-5394604,-6065153,-7941921,2
144,-3437445,-8293916,-5138402,-8388608,-8000882,-7533726,-7712687,-7885186,2
145,-3436294,-2771712,-4986059,-3281342,-2052979,-5790992,-5253274,-7982234,2
146,-3439746,279705,-4846001,238464,343369,-3380175,-3052327,-8054894,2
147,-3442459,-2653615,-4855272,-2289728,-2951542,-3016567,-3247908,-8046391,2
148,-3444842,-7816044,-5031177,-7531992,-8048142,-5385326,-6056146,-7942363,2
149,-3437941,-8303018,-5138130,-8388608,-8012123,-7535232,-7717071,-7885217,2
150,-3436962,-2787672,-4986248,-3297629,-2069216,-5800741,-5262551,-7982419,2
151,-3440278,282814,-4845567,240023,347556,-3384365,-3053872,-8055302,2
152,-3442784,-2636852,-4854201,-2273424,-2934239,-3013000,-3242207,-8046846,2
153,-3445272,-7805404,-5029956,-7519831,-8038602,-5375604,-6046313,-7943052,2
154,-3438384,-8312044,-5137724,-8388608,-8023533,-7535324,-7720321,-7885402,2
155,-3437302,-2805641,-4986177,-3315658,-2085530,-5809887,-5272649,-7982333,2
156,-3440732,284734,-4845161,240576,351266,-3388682,-3056940,-8055584,2
157,-3443331,-2620287,-4853391,-2257284,-2916998,-3009351,-3237178,-8047487,2
158,-3445787,-7794643,-5028851,-7508064,-8028849,-5365892,-6036706,-7943797,2
159,-3438905,-8321597,-5137397,-8388608,-8035554,-7535306,-7723292,-7885646,2
160,-3437829,-2825274,-4986341,-3335844,-2105008,-5818783,-5283304,-7982395,2
161,-3441137,286202,-4844798,239938,354525,-3393521,-3060963,-8055762,2
162,-3446040,-7784874,-5027550,-7497074,-8020078,-5357893,-6027964,-7944235,2
163,-3439170,-8330389,-5136812,-8388608,-8046536,-7535902,-7725734,-7885631,2
164,-3438105,-2843403,-4986220,-3353752,-2122787,-5827826,-5292754,-7982227,2
165,-3441527,287029,-4844358,239423,356628,-3397567,-3063833,-8055986,2
166,-3444006,-2590166,-4851524,-2227899,-2885594,-3003471,-3228451,-8048287,2
167,-3446517,-7774814,-5026456,-7485610,-8010889,-5349414,-6018973,-7944967,2
168,-3439719,-8339445,-5136541,-8388608,-8057695,-7537127,-7729034,-7885931,2
169,-3438771,-2862154,-4986528,-3373466,-2139063,-5838144,-5303242,-7982469,2
170,-3442233,288299,-4844294,238538,359933,-3403911,-3067775,-8056507,2
171,-3444556,-2574839,-4850826,-2213516,-2869860,-3001771,-3224349,-8048894,2
172,-3446917,-7764442,-5025326,-7474396,-8001856,-5341302,-6010369,-7945569,2
173,-3440209,-8347738,-5136201,-8388608,-8068124,-7537922,-7731845,-7886179,2
174,-3439273,-2880024,-4986649,-3391675,-2156366,-5848022,-5313056,-7982564,2
175,-3442611,289026,-4843907,237758,362281,-3409641,-3071544,-8056707,2
176,-3444934,-2560862,-4850015,-2200287,-2855012,-2999926,-3220639,-8049337,2
177,-3447296,-7754828,-5024284,-7463548,-7993001,-5332756,-6002246,-7946150,2
178,-3440699,-8356103,-5135977,-8388608,-8078977,-7537707,-7735432,-7886437,2
179,-3439768,-2896770,-4986799,-3409051,-2173557,-5856088,-5322437,-7982656,2
180,-3443033,290008,-4843604,237271,364299,-3413842,-3074641,-8056906,2
181,-3445325,-2546230,-4849228,-2186065,-2839827,-2997346,-3216604,-8049728,2
182,-3447591,-7744575,-5023132,-7452165,-7983696,-5324744,-5994146,-7946622,2
183,-3441008,-8364329,-5135507,-8388608,-8089234,-7538575,-7738425,-7886499,2
184,-3440164,-2912599,-4986822,-3424798,-2187803,-5865379,-5332263,-7982619,2
185,-3443510,290785,-4843356,236675,366799,-3419139,-3079149,-8057123,2
186,-3445817,-2533601,-4848595,-2174567,-2825943,-2995904,-3213925,-8050161,2
187,-3448201,-7734009,-5022236,-7440961,-7973926,-5316589,-5985546,-7947397,2
188,-3441632,-8371648,-5135230,-8388608,-8098310,-7537032,-7739627,-7886890,2
189,-3440633,-2929074,-4986865,-3441736,-2203567,-5871418,-5340135,-7982652,2
190,-3443932,290568,-4843019,234986,367718,-3421991,-3081726,-8057334,2
191,-3446201,-2522231,-4847846,-2163810,-2813880,-2993210,-3210388,-8050579,2
192,-3448581,-7724994,-5021250,-7430824,-7965591,-5309271,-5977956,-7947950,2
193,-3442012,-8378696,-5134866,-8388608,-8107159,-7538107,-7742346,-7887019,2
194,-3441055,-2943372,-4986863,-3456246,-2217273,-5879842,-5348014,-7982702,2
195,-3444416,291384,-4842675,234780,369485,-3425882,-3083114,-8057748,2
196,-3446691,-2509852,-4847166,-2151927,-2801231,-2990646,-3206013,-8051218,2
197,-3449111,-7715873,-5020387,-7420739,-7957276,-5301158,-5970321,-7948747,2
198,-3442719,-8386285,-5134843,-8388608,-8116849,-7538697,-7745936,-7887586,2
199,-3441791,-2959886,-4987239,-3471906,-2233642,-5888772,-5357541,-7983160,2
200,-3444969,292598,-4842490,234759,372298,-3430766,-3086289,-8058257,2
201,-3446991,-2494870,-4846315,-2138134,-2785357,-2987962,-3201837,-8051717,2
202,-3449285,-7705179,-5019130,-7409472,-7947621,-5291910,-5961974,-7949281,2
203,-3442814,-8388608,-5134189,-8388608,-8126266,-7537216,-7748993,-7887599,2
204,-3441920,-2977436,-4987048,-3489672,-2249511,-5896589,-5366951,-7983055,2
205,-3445111,293016,-4841894,233569,374003,-3435481,-3088958,-8058455,2
206,-3449532,-7694062,-5017949,-7397663,-7937858,-5283049,-5954057,-7949972,2
207,-3443036,-8388608,-5133773,-8388608,-8135945,-7537224,-7753382,-7887762,2
208,-3442047,-2996043,-4986970,-3507109,-2266126,-5905776,-5376964,-7982972,2
209,-3445303,293019,-4841476,232371,375494,-3440502,-3092314,-8058696,2
210,-3447374,-2468005,-4844508,-2113656,-2758937,-2984192,-3194424,-8052659,2
211,-3449601,-7684835,-5016733,-7388322,-7929857,-5276252,-5946530,-7950395,2
212,-3443132,-8388608,-5133262,-8388608,-8146644,-7538899,-7756743,-7887723,2
213,-3442242,-3019677,-4987147,-3530819,-2287682,-5917356,-5389481,-7982803,2
214,-3445646,291509,-4841392,228482,377222,-3448341,-3099121,-8058944,2
215,-3447738,-2452636,-4843828,-2098455,-2742232,-2983264,-3191562,-8053260,2
216,-3450114,-7672715,-5015702,-7374362,-7918986,-5267569,-5936157,-7951381,2
217,-3443615,-8388608,-5132906,-8388608,-8155864,-7538335,-7757080,-7888163,2
218,-3442637,-3036434,-4987274,-3548388,-2303416,-5925359,-5397827,-7982949,2
219,-3446007,291968,-4841197,227242,378897,-3452952,-3102711,-8059234,2
220,-3448127,-2438947,-4843192,-2084736,-2728451,-2981001,-3187899,-8053803,2
221,-3450556,-7662317,-5014740,-7362476,-7909811,-5259232,-5927428,-7952152,2
222,-3444004,-8388608,-5132577,-8388608,-8165689,-7538189,-7759221,-7888388,2
223,-3442896,-3056855,-4987373,-3568109,-2322604,-5934287,-5407771,-7982804,2
224,-3446273,291644,-4840940,225477,381065,-3457977,-3107166,-8059338,2
225,-3448419,-2422179,-4842421,-2068661,-2710620,-2977838,-3183687,-8054213,2
226,-3450778,-7649568,-5013499,-7348537,-7898232,-5248892,-5917219,-7952695,2
227,-3444265,-8388608,-5132166,-8388608,-8175652,-7538677,-7761687,-7888442,2
228,-3443163,-3076604,-4987509,-3588461,-2340871,-5943169,-5418049,-7982644,2
229,-3446647,292146,-4840759,223824,383474,-3461104,-3110660,-8059550,2
230,-3448761,-2405322,-4841699,-2052994,-2693480,-2973503,-3178839,-8054667,2
231,-3451198,-7638297,-5012614,-7336509,-7888557,-5240011,-5908193,-7953343,2
232,-3444734,-8388608,-5132099,-8388608,-8185701,-7538942,-7764966,-7888682,2
233,-3443647,-3096237,-4987930,-3608172,-2359137,-5952396,-5428267,-7982749,2
234,-3447089,292123,-4840726,222321,385153,-3466201,-3114310,-8059854,2
235,-3449167,-2390084,-4841116,-2038276,-2677810,-2970176,-3174416,-8055183,2
236,-3451522,-7626274,-5011572,-7323397,-7877722,-5230209,-5898473,-7953937,2
237,-3444966,-8388608,-5131705,-8388608,-8194764,-7539129,-7767527,-7888660,2
238,-3443945,-3113829,-4988092,-3626032,-2374928,-5961550,-5438449,-7982609,2
239,-3447517,291608,-4840691,219681,386518,-3471711,-3119041,-8060054,2
240,-3449591,-2377158,-4840622,-2026602,-2664055,-2968897,-3171514,-8055624,2
241,-3451985,-7615039,-5010674,-7310826,-7867483,-5221162,-5889092,-7954666,2
242,-3445573,-8388608,-5131591,-8388608,-8203463,-7537976,-7768789,-7889086,2
243,-3444459,-3129076,-4988356,-3641462,-2389127,-5969119,-5446560,-7982736,2
244,-3447982,291915,-4840569,218801,388163,-3476209,-3122003,-8060317,2
245,-3450066,-2363226,-4840096,-2013471,-2649624,-2967096,-3167547,-8056124,2
246,-3452469,-7602766,-5009779,-7297685,-7856519,-5214269,-5879272,-7955384,2
247,-3445959,-8388608,-5131361,-8388608,-8213434,-7540528,-7771259,-7889206,2
248,-3444779,-3148524,-4988606,-3660874,-2406480,-5979937,-5457116,-7982564,2
249,-3448379,291565,-4840504,216750,389624,-3482103,-3126317,-8060455,2
250,-3452838,-7591870,-5008862,-7285440,-7846569,-5205504,-5870311,-7955948,2
251,-3446358,-8388608,-5131173,-8388608,-8222987,-7540256,-7773884,-7889343,2
252,-3445216,-3165613,-4988938,-3679119,-2422561,-5989427,-5466679,-7982542,2
253,-3448899,290956,-4840549,214256,390569,-3488269,-3129992,-8060723,2
254,-3450932,-2337393,-4839125,-1989634,-2622060,-2964549,-3160694,-8056941,2
255,-3453207,-7579986,-5007930,-7272704,-7835349,-5195927,-5860007,-7956520,2
256,-3446891,-8388608,-5131149,-8388608,-8233362,-7539340,-7775561,-7889589,2
257,-3445758,-3184027,-4989447,-3697668,-2441207,-5998461,-5477211,-7982571,2
258,-3449304,290698,-4840502,212738,391284,-3492703,-3134184,-8060881,2
259,-3451409,-2325349,-4838727,-1977785,-2609606,-2962861,-3158076,-8057424,2
260,-3453778,-7569351,-5007211,-7260816,-7825412,-5187876,-5851507,-7957331,2
261,-3447382,-8388608,-5130977,-8388608,-8243075,-7538091,-7777124,-7889865,2
262,-3446166,-3201847,-4989775,-3717819,-2460084,-6006869,-5486452,-7982491,2
263,-3449877,290009,-4840624,209674,391921,-3497899,-3137468,-8061217,2
264,-3451932,-2314056,-4838382,-1967137,-2596823,-2961520,-3154978,-8057944,2
265,-3454286,-7558511,-5006432,-7248731,-7815079,-5178896,-5842186,-7958092,2
266,-3447956,-8388608,-5130899,-8388608,-8252648,-7536320,-7778151,-7890242,2
267,-3446672,-3220852,-4990187,-3735363,-2478517,-6015326,-5495883,-7982527,2
268,-3450165,288801,-4840484,207531,392651,-3503369,-3141438,-8061236,2
269,-3452139,-2301837,-4837748,-1955858,-2584037,-2960121,-3151861,-8058101,2
270,-3454675,-7547687,-5005654,-7237263,-7805462,-5170464,-5833569,-7958622,2
271,-3448399,-8388608,-5130824,-8388608,-8261344,-7536154,-7780338,-7890394,2
272,-3447114,-3237382,-4990517,-3752269,-2494397,-6024979,-5504747,-7982539,2
273,-3450553,289841,-4840322,207053,394869,-3508386,-3143510,-8061512,2
274,-3452499,-2287222,-4837146,-1941718,-2568901,-2957530,-3147318,-8058593,2
275,-3454917,-7536095,-5004639,-7224832,-7794627,-5161387,-5824448,-7959153,2
276,-3448684,-8388608,-5130533,-8388608,-8271685,-7535037,-7782690,-7890515,2
277,-3447547,-3258087,-4990939,-3772097,-2514898,-6034094,-5515669,-7982587,2
278,-3451014,289879,-4840327,205801,396518,-3513419,-3147123,-8061902,2
279,-3452846,-2272039,-4836564,-1926632,-2553282,-2955239,-3143034,-8059135,2
280,-3455277,-7524871,-5003741,-7212252,-7784413,-5152539,-5815066,-7959857,2
281,-3449167,-8388608,-5130406,-8388608,-8281470,-7534549,-7784120,-7890896,2
282,-3447984,-3277141,-4991313,-3791336,-2533272,-6042962,-5525686,-7982726,2
283,-3451492,289814,-4840341,203961,398280,-3517492,-3150767,-8062376,2
284,-3453235,-2258905,-4836069,-1914061,-2539656,-2952117,-3139510,-8059759,2
285,-3455554,-7515592,-5002916,-7202047,-7775799,-5144738,-5807249,-7960456,2
286,-3449487,-8388608,-5130257,-8388608,-8289841,-7534607,-7786894,-7891108,2
287,-3448385,-3293387,-4991644,-3808012,-2550106,-6051201,-5534736,-7982904,2
288,-3451715,290421,-4840116,203107,400177,-3521981,-3153065,-8062625,2
289,-3453349,-2245217,-4835325,-1900599,-2525202,-2950019,-3135359,-8060102,2
290,-3449582,-8388608,-5129889,-8388608,-8298772,-7535257,-7789994,-7891136,2
291,-3448479,-3312290,-4991772,-3827399,-2568046,-6060491,-5545436,-7982739,2
292,-3452012,290413,-4840082,200743,402203,-3527221,-3158006,-8062868,2
293,-3453788,-2229964,-4834939,-1886954,-2509120,-2947784,-3131967,-8060717,2
294,-3456102,-7494127,-5001259,-7178727,-7756074,-5129962,-5791595,-7961645,2
295,-3449880,-8388608,-5129749,-8388608,-8307769,-7536159,-7792519,-7891281,2
296,-3448832,-3332099,-4992169,-3846689,-2587197,-6069962,-5555869,-7982777,2
297,-3452307,290099,-4840021,198541,404019,-3531942,-3162406,-8063122,2
298,-3453978,-2213784,-4834262,-1870861,-2492020,-2944417,-3128122,-8061121,2
299,-3456207,-7482080,-5000189,-7164484,-7745135,-5120626,-5783357,-7962094,2
300,-3450199,-8388608,-5129623,-8388608,-8316378,-7536208,-7796264,-7891479,2
301,-3449165,-3349451,-4992529,-3865928,-2604451,-6080016,-5566513,-7982843,2
302,-3452569,290318,-4839902,196526,405584,-3538820,-3166197,-8063390,2
303,-3454049,-2197963,-4833472,-1855671,-2475623,-2943014,-3123686,-8061452,2
304,-3456259,-7469607,-4999124,-7151223,-7733432,-5112066,-5774082,-7962536,2
305,-3450433,-8388608,-5129467,-8388608,-8324844,-7536441,-7798880,-7891636,2
306,-3449516,-3367125,-4992904,-3884072,-2621081,-6089613,-5576235,-7982962,2
307,-3452953,290188,-4839934,194239,407216,-3544911,-3169924,-8063758,2
308,-3454330,-2182016,-4832922,-1840991,-2458647,-2941064,-3119137,-8061949,2
309,-3456442,-7455944,-4998093,-7136209,-7720547,-5102401,-5763332,-7963127,2
310,-3450626,-8388608,-5129259,-8388608,-8333987,-7536590,-7801528,-7891731,2
311,-3449754,-3385317,-4993227,-3902422,-2639398,-6099258,-5586852,-7982926,2
312,-3453289,289753,-4839971,192488,408618,-3550939,-3174806,-8064016,2
313,-3454679,-2166901,-4832495,-1826290,-2442054,-2939411,-3115849,-8062474,2
314,-3456804,-7442511,-4997295,-7121647,-7708105,-5092285,-5753616,-7963861,2
315,-3450982,-8388608,-5129236,-8388608,-8342832,-7536411,-7804485,-7891946,2
316,-3450126,-3403274,-4993686,-3920239,-2656321,-6109119,-5597342,-7983011,2
317,-3453519,290401,-4839819,191471,411165,-3555411,-3177751,-8064262,2
318,-3454857,-2148844,-4831783,-1809021,-2422924,-2935439,-3110344,-8062922,2
319,-3456903,-7428398,-4996180,-7105928,-7694924,-5082072,-5742821,-7964386,2
320,-3451201,-8388608,-5129112,-8388608,-8352972,-7536892,-7808071,-7892021,2
321,-3450462,-3422529,-4994191,-3940066,-2676220,-6120182,-5609014,-7983039,2
322,-3453987,290253,-4840009,189421,411989,-3562392,-3182277,-8064681,2
323,-3455336,-2134201,-4831500,-1795871,-2407447,-2934662,-3106859,-8063579,2
324,-3457325,-7414217,-4995380,-7091066,-7681991,-5072627,-5731885,-7965222,2
