,data1,data2,data3,data4,data5,data6,data7,data8,label
37,-3603624,-4616161,-4389804,-4867582,-4159885,-5182114,-4975197,-7870212,2
38,-3552086,-1654014,-4256331,-1825229,-884089,-3640829,-3364419,-7847182,2
39,-3559855,-1871022,-4224550,-1783009,-1575849,-2834246,-2842617,-7868687,2
40,-3629103,-5518144,-4342591,-5088526,-5869096,-3738867,-4130587,-7915377,2
41,-3668882,-7975519,-4474504,-7787358,-7972736,-5487102,-5797754,-7919275,2
42,-3604343,-4614746,-4389062,-4866236,-4158282,-5180539,-4973614,-7870109,2
43,-3552879,-1648798,-4255606,-1821325,-874633,-3638677,-3362544,-7847233,2
44,-3560671,-1865253,-4223829,-1777926,-1567265,-2832013,-2840562,-7868786,2
45,-3629792,-5514771,-4341737,-5085196,-5865544,-3735914,-4127667,-7915333,2
46,-3669424,-7973257,-4473512,-7784974,-7970562,-5483946,-5795042,-7919060,2
47,-3604851,-4612265,-4388029,-4863670,-4155102,-5177861,-4971080,-7869857,2
48,-3553437,-1644351,-4254647,-1818133,-865648,-3636658,-3360334,-7847034,2
49,-3561349,-1863236,-4223052,-1776532,-1565276,-2830970,-2839506,-7868681,2
50,-3630471,-5513809,-4340967,-5084548,-5864409,-3735105,-4126626,-7915245,2
51,-3670273,-7969384,-4472809,-7781292,-7966545,-5482276,-5792797,-7919189,2
52,-3605661,-4609219,-4387271,-4860317,-4151649,-5175825,-4968554,-7869926,2
53,-3554119,-1639300,-4253797,-1814235,-853721,-3634962,-3358042,-7846956,2
54,-3562028,-1859007,-4222222,-1772753,-1558424,-2829612,-2837681,-7868609,2
55,-3631249,-5511272,-4340198,-5082023,-5861564,-3733192,-4124547,-7915297,2
56,-3670916,-7966633,-4471875,-7778558,-7963854,-5479493,-5790317,-7919100,2
57,-3606371,-4608458,-4386459,-4859592,-4150897,-5173916,-4966986,-7869860,2
58,-3554885,-1635107,-4253072,-1811596,-848482,-3633478,-3356693,-7846937,2
59,-3562731,-1856130,-4221472,-1770555,-1555997,-2828897,-2836828,-7868523,2
60,-3671539,-7963543,-4470942,-7775509,-7960570,-5477216,-5788003,-7919006,2
61,-3607015,-4605998,-4385542,-4857201,-4148020,-5171355,-4964541,-7869760,2
62,-3555554,-1631776,-4252255,-1809541,-840005,-3631827,-3355026,-7846831,2
63,-3563445,-1855050,-4220773,-1769781,-1554369,-2828461,-2836292,-7868429,2
64,-3632626,-5510059,-4338661,-5080921,-5859839,-3731295,-4122966,-7915136,2
65,-3672324,-7960361,-4470154,-7772542,-7957244,-5474235,-5786297,-7919072,2
66,-3607748,-4604002,-4384731,-4854909,-4145971,-5168283,-4962578,-7869752,2
67,-3556156,-1628538,-4251412,-1807302,-834049,-3630104,-3353494,-7846652,2
68,-3564064,-1852121,-4219966,-1767364,-1549972,-2827698,-2835191,-7868253,2
69,-3633297,-5507692,-4337831,-5079119,-5857735,-3730519,-4121769,-7915049,2
70,-3672982,-7957223,-4469234,-7769554,-7954175,-5472874,-5784394,-7919022,2
71,-3608357,-4603505,-4383821,-4854126,-4144249,-5166981,-4961114,-7869616,2
72,-3556767,-1621544,-4250557,-1803015,-818131,-3628809,-3352329,-7846496,2
73,-3564762,-1844957,-4219186,-1761374,-1539027,-2826032,-2833989,-7868186,2
74,-3633992,-5505034,-4337010,-5076607,-5855522,-3729145,-4120037,-7915012,2
75,-3673676,-7953984,-4468351,-7766224,-7951095,-5471100,-5781930,-7919026,2
76,-3609098,-4602693,-4383040,-4853099,-4142834,-5165361,-4959447,-7869622,2
77,-3557461,-1617825,-4249812,-1800702,-810402,-3627361,-3351316,-7846410,2
78,-3565323,-1841466,-4218337,-1757927,-1533769,-2824744,-2833061,-7867946,2
79,-3634534,-5503202,-4336100,-5074717,-5853672,-3727934,-4118787,-7914783,2
80,-3674267,-7949757,-4467371,-7762034,-7946784,-5469025,-5779649,-7918886,2
81,-3609759,-4601164,-4382169,-4851940,-4139763,-5163410,-4957951,-7869534,2
82,-3558048,-1602191,-4248871,-1790828,-777881,-3624972,-3349140,-7846279,2
83,-3565925,-1824557,-4217321,-1742481,-1508367,-2821174,-2829397,-7867895,2
84,-3635151,-5499452,-4335082,-5070092,-5850344,-3724545,-4115067,-7914722,2
85,-3674869,-7950371,-4466460,-7762053,-7947609,-5467727,-5777676,-7918729,2
86,-3610284,-4601801,-4381252,-4852603,-4140819,-5163291,-4956861,-7869279,2
87,-3558591,-1613207,-4248089,-1798376,-797496,-3626045,-3349735,-7845970,2
88,-3566499,-1835279,-4216654,-1752529,-1523541,-2823162,-2831066,-7867553,2
89,-3635764,-5501614,-4334407,-5072582,-5852982,-3726041,-4116658,-7914454,2
90,-3675514,-7951445,-4465742,-7763311,-7948704,-5468475,-5778897,-7918552,2
91,-3559178,-1600921,-4247285,-1790405,-774541,-3625117,-3349051,-7845786,2
92,-3566982,-1823085,-4215687,-1741637,-1506717,-2821018,-2829542,-7867276,2
93,-3636351,-5499926,-4333524,-5070944,-5851867,-3724489,-4115417,-7914261,2
94,-3676249,-7950396,-4464980,-7762239,-7947657,-5467929,-5777892,-7918527,2
95,-3611643,-4598455,-4379697,-4849397,-4134409,-5161583,-4955417,-7869132,2
96,-3559938,-1582269,-4246432,-1777294,-749041,-3621742,-3346303,-7845879,2
97,-3567825,-1804446,-4214841,-1724761,-1482836,-2816819,-2825894,-7867481,2
98,-3637037,-5496552,-4332576,-5067493,-5849367,-3720312,-4112151,-7914215,2
99,-3676815,-7955137,-4464162,-7766318,-7953201,-5466741,-5778338,-7918217,2
100,-3612337,-4604850,-4379148,-4855636,-4140087,-5163701,-4958191,-7868959,2
101,-3560636,-1582036,-4245825,-1777932,-747831,-3623743,-3347749,-7845770,2
102,-3568519,-1801337,-4214152,-1722117,-1479117,-2817554,-2825951,-7867379,2
103,-3637742,-5497416,-4331918,-5067892,-5850604,-3720986,-4112526,-7914088,2
104,-3677412,-7958027,-4463496,-7769062,-7956213,-5468381,-5779716,-7917921,2
105,-3612924,-4606435,-4378491,-4857836,-4140547,-5165619,-4959510,-7868676,2
106,-3561310,-1568584,-4245156,-1768982,-733523,-3623877,-3347224,-7845651,2
107,-3569202,-1788498,-4213429,-1709862,-1468046,-2816379,-2824431,-7867291,2
108,-3638332,-5495611,-4331079,-5066012,-5848995,-3719631,-4111044,-7913889,2
109,-3677957,-7955373,-4462572,-7766587,-7953472,-5466829,-5777682,-7917691,2
110,-3613597,-4605095,-4377738,-4856499,-4138872,-5164321,-4958069,-7868563,2
111,-3561906,-1560397,-4244367,-1763389,-728733,-3623126,-3346273,-7845447,2
112,-3569712,-1780479,-4212531,-1702664,-1463537,-2815456,-2823321,-7866999,2
113,-3638984,-5494306,-4330305,-5064192,-5847882,-3718873,-4109965,-7913746,2
114,-3678614,-7954664,-4461817,-7765579,-7952862,-5466172,-5776912,-7917540,2
115,-3614028,-4604154,-4376795,-4855724,-4137532,-5163253,-4957024,-7868174,2
116,-3562322,-1552563,-4243411,-1757826,-721886,-3621741,-3345018,-7845071,2
117,-3570273,-1772061,-4211679,-1694905,-1456071,-2813705,-2821700,-7866779,2
118,-3639539,-5491535,-4329404,-5061787,-5844994,-3716594,-4107782,-7913517,2
119,-3679176,-7949996,-4460866,-7761237,-7947957,-5462978,-5773701,-7917357,2
120,-3614716,-4600329,-4375970,-4851929,-4133305,-5159576,-4953989,-7868134,2
121,-3562946,-1545317,-4242591,-1753227,-715061,-3618617,-3343074,-7844921,2
122,-3570850,-1766624,-4210846,-1690397,-1452884,-2811479,-2820425,-7866543,2
123,-3640113,-5490228,-4328543,-5060163,-5843486,-3715334,-4106357,-7913291,2
124,-3679555,-7947552,-4459758,-7758664,-7945455,-5462127,-5771716,-7916969,2
125,-3614974,-4598596,-4374778,-4850481,-4132004,-5158600,-4952059,-7867624,2
126,-3563247,-1545400,-4241520,-1753329,-714599,-3617834,-3341731,-7844416,2
127,-3570998,-1764131,-4209589,-1687844,-1448520,-2810098,-2818457,-7865891,2
128,-3640262,-5486633,-4327181,-5056081,-5839419,-3712446,-4103701,-7912701,2
129,-3680029,-7942811,-4458613,-7753880,-7940639,-5457846,-5768522,-7916788,2
130,-3615559,-4594533,-4373757,-4846714,-4128707,-5154716,-4948869,-7867521,2
131,-3563753,-1538396,-4240514,-1747884,-711506,-3615688,-3339584,-7844157,2
132,-3641109,-5485439,-4326514,-5054899,-5837980,-3711361,-4102349,-7912779,2
133,-3680933,-7942445,-4457999,-7753422,-7940326,-5457521,-5767599,-7916923,2
134,-3616280,-4595302,-4373045,-4847304,-4130347,-5154295,-4948466,-7867444,2
135,-3564357,-1544756,-4239789,-1752426,-719317,-3615624,-3340389,-7843911,2
136,-3572191,-1760674,-4207964,-1684705,-1445042,-2808803,-2817438,-7865441,2
137,-3641639,-5485994,-4325661,-5055779,-5838412,-3711631,-4102845,-7912469,2
138,-3681437,-7941719,-4457079,-7752899,-7939431,-5457483,-5767360,-7916649,2
139,-3616816,-4593752,-4372137,-4845411,-4128977,-5153467,-4947466,-7867217,2
140,-3565010,-1543555,-4239039,-1750547,-719238,-3614952,-3339821,-7843751,2
141,-3572754,-1759586,-4207154,-1682976,-1444646,-2808182,-2817074,-7865162,2
142,-3642193,-5485674,-4324817,-5055340,-5837936,-3710935,-4102181,-7912214,2
143,-3682006,-7940357,-4456218,-7751641,-7937947,-5456067,-5766032,-7916442,2
144,-3617432,-4591928,-4371316,-4843994,-4126737,-5151886,-4945982,-7867067,2
145,-3565626,-1529280,-4238172,-1741489,-710461,-3613009,-3338004,-7843643,2
146,-3573405,-1744887,-4206241,-1669973,-1434068,-2805205,-2814207,-7865121,2
147,-3642791,-5482976,-4323880,-5052327,-5835507,-3708139,-4099589,-7912067,2
148,-3682577,-7942305,-4455398,-7753318,-7940176,-5456101,-5765596,-7916178,2
149,-3617934,-4592386,-4370454,-4844539,-4126821,-5152687,-4945665,-7866747,2
150,-3566133,-1524172,-4237270,-1737200,-705080,-3613117,-3337092,-7843355,2
151,-3573788,-1738784,-4205179,-1663347,-1428282,-2804297,-2812661,-7864721,2
152,-3643166,-5480107,-4322758,-5049349,-5832546,-3706375,-4097653,-7911669,2
153,-3683104,-7941728,-4454464,-7752638,-7939822,-5454942,-5764924,-7915898,2
154,-3618561,-4592682,-4369695,-4844855,-4127682,-5151992,-4945597,-7866545,2
155,-3566786,-1533858,-4236590,-1743796,-711281,-3613287,-3337736,-7843152,2
156,-3574445,-1746907,-4204522,-1671209,-1432272,-2805211,-2813394,-7864524,2
157,-3643828,-5477883,-4321994,-5047657,-5830004,-3706270,-4096912,-7911540,2
158,-3683871,-7938206,-4453687,-7749258,-7936150,-5453733,-5763086,-7915953,2
159,-3619149,-4588465,-4368721,-4840721,-4123202,-5149787,-4942679,-7866406,2
160,-3567269,-1531546,-4235608,-1741364,-707522,-3612033,-3335518,-7842830,2
161,-3574963,-1746889,-4203642,-1670824,-1432914,-2805117,-2812500,-7864202,2
162,-3644422,-5477024,-4321148,-5046342,-5829017,-3705894,-4095847,-7911319,2
163,-3684451,-7937047,-4452797,-7747707,-7934970,-5452476,-5761759,-7915736,2
164,-3619723,-4587661,-4367858,-4838943,-4125149,-5148306,-4941234,-7866197,2
165,-3567494,-1610685,-4234889,-1796813,-793533,-3614170,-3339186,-7841897,2
166,-3574764,-1852262,-4203632,-1767783,-1547681,-2820459,-2829886,-7862137,2
167,-3644245,-5515272,-4321544,-5085621,-5866719,-3730559,-4120074,-7909189,2
168,-3685184,-7939819,-4452967,-7753954,-7934106,-5469326,-5775132,-7915373,2
169,-3620841,-4566517,-4367306,-4819826,-4101008,-5149131,-4939258,-7866827,2
170,-3568422,-1573956,-4234101,-1769187,-741736,-3609040,-3334332,-7842263,2
171,-3575547,-1823827,-4202759,-1741421,-1512779,-2814814,-2825489,-7862301,2
172,-3644946,-5506657,-4320586,-5076932,-5857891,-3723993,-4114787,-7909228,2
173,-3621638,-4563252,-4366614,-4816820,-4096536,-5145475,-4936511,-7866892,2
174,-3569266,-1558091,-4233408,-1756237,-722109,-3605723,-3330904,-7842400,2
175,-3576475,-1810986,-4202156,-1728758,-1499861,-2812321,-2822773,-7862502,2
176,-3645804,-5502599,-4319902,-5073113,-5853497,-3720964,-4111619,-7909362,2
177,-3686689,-7930491,-4451304,-7744367,-7925292,-5459511,-5766956,-7915467,2
178,-3622303,-4558415,-4365675,-4812052,-4090928,-5140822,-4932294,-7866882,2
179,-3569856,-1545049,-4232421,-1747111,-708767,-3600899,-3327044,-7842299,2
180,-3577009,-1802121,-4201162,-1720862,-1493979,-2808388,-2819905,-7862315,2
181,-3646352,-5497831,-4318890,-5068946,-5848236,-3716676,-4107879,-7909199,2
182,-3687325,-7926884,-4450370,-7740774,-7921913,-5455196,-5763338,-7915385,2
183,-3622892,-4557039,-4364777,-4810734,-4088877,-5137922,-4929931,-7866744,2
184,-3570354,-1534516,-4231421,-1739057,-697121,-3598057,-3324437,-7842089,2
185,-3577496,-1793211,-4200144,-1712165,-1486884,-2805759,-2817504,-7862082,2
186,-3646809,-5493376,-4317799,-5064059,-5843376,-3713291,-4104609,-7908944,2
187,-3687874,-7922076,-4449336,-7735554,-7917336,-5450837,-5759446,-7915222,2
188,-3623654,-4555326,-4364029,-4809641,-4086426,-5134936,-4927632,-7866776,2
189,-3571059,-1519580,-4230628,-1729428,-680606,-3595519,-3322070,-7842100,2
190,-3578167,-1782030,-4199320,-1701543,-1477984,-2803590,-2815479,-7862035,2
191,-3647347,-5490307,-4316830,-5061043,-5839694,-3711015,-4102024,-7908745,2
192,-3688281,-7917315,-4448186,-7730732,-7912537,-5447654,-5755590,-7914891,2
193,-3623969,-4553546,-4362850,-4807717,-4084528,-5132312,-4924724,-7866331,2
194,-3571400,-1509187,-4229511,-1722876,-673151,-3593666,-3319741,-7841682,2
195,-3578599,-1775737,-4198311,-1695947,-1475467,-2802612,-2814164,-7861704,2
196,-3647844,-5489932,-4315904,-5061122,-5839021,-3710357,-4101097,-7908463,2
197,-3688777,-7913734,-4447189,-7727516,-7908934,-5445416,-5753142,-7914626,2
198,-3624499,-4552345,-4361914,-4806498,-4082842,-5130997,-4922947,-7866093,2
199,-3571934,-1499552,-4228561,-1714432,-662066,-3593215,-3318170,-7841468,2
200,-3579200,-1766472,-4197411,-1686219,-1466908,-2801952,-2812864,-7861561,2
201,-3648454,-5488797,-4315029,-5060040,-5837491,-3709426,-4100192,-7908319,2
202,-3689333,-7908590,-4446167,-7722574,-7903581,-5441902,-5750549,-7914456,2
203,-3625236,-4550719,-4361112,-4804462,-4081355,-5127559,-4921087,-7866078,2
204,-3572540,-1497882,-4227712,-1713299,-658544,-3591082,-3317134,-7841311,2
205,-3579771,-1765134,-4196532,-1684868,-1464871,-2800937,-2812164,-7861373,2
206,-3649095,-5489091,-4314204,-5060577,-5837399,-3709303,-4099819,-7908227,2
207,-3689857,-7902347,-4445089,-7716788,-7896797,-5439993,-5747304,-7914306,2
208,-3625643,-4547025,-4359922,-4800579,-4078754,-5124942,-4917687,-7865788,2
209,-3572978,-1499882,-4226696,-1716722,-664739,-3590424,-3316014,-7840988,2
210,-3580144,-1770652,-4195531,-1690904,-1472007,-2801589,-2812527,-7860951,2
211,-3649546,-5491143,-4313274,-5062480,-5839056,-3711082,-4100717,-7907896,2
212,-3690428,-7897061,-4444122,-7712181,-7890921,-5439539,-5745551,-7914177,2
213,-3626328,-4544250,-4359065,-4797907,-4076981,-5122888,-4915831,-7865742,2
214,-3573657,-1501397,-4225958,-1717627,-666921,-3589353,-3315889,-7840877,2
215,-3650353,-5490576,-4312615,-5061917,-5837917,-3710719,-4100602,-7907988,2
216,-3691221,-7888034,-4443190,-7703738,-7881088,-5435729,-5741237,-7914427,2
217,-3626980,-4536433,-4357929,-4789225,-4070417,-5117169,-4909760,-7865817,2
218,-3574190,-1519084,-4224991,-1728072,-675656,-3587302,-3313819,-7840606,2
219,-3581364,-1785946,-4193986,-1704334,-1478344,-2801721,-2812801,-7860513,2
220,-3651001,-5490771,-4311804,-5062586,-5837509,-3710787,-4100127,-7907907,2
221,-3692071,-7881365,-4442337,-7697647,-7873890,-5432670,-5737847,-7914734,2
222,-3627791,-4532990,-4357049,-4785485,-4068480,-5113155,-4906559,-7866013,2
223,-3575007,-1530150,-4224326,-1735794,-688396,-3585604,-3314021,-7840660,2
224,-3582102,-1796562,-4193377,-1714319,-1489489,-2801822,-2814179,-7860402,2
225,-3651795,-5492490,-4311187,-5064271,-5838913,-3711431,-4101206,-7907926,2
226,-3692762,-7883091,-4441616,-7699291,-7875728,-5433749,-5738877,-7914682,2
227,-3628326,-4538215,-4356320,-4789701,-4077385,-5115343,-4908768,-7865676,2
228,-3575191,-1586677,-4223584,-1774765,-757848,-3591441,-3319494,-7839705,2
229,-3582039,-1851312,-4192692,-1764237,-1548555,-2811647,-2823067,-7859027,2
230,-3652107,-5501297,-4310692,-5074178,-5846522,-3721139,-4109245,-7907172,2
231,-3693766,-7875917,-4441182,-7693589,-7867134,-5436981,-5739925,-7915079,2
232,-3629291,-4530603,-4355701,-4782300,-4069929,-5113907,-4906412,-7866005,2
233,-3576144,-1566427,-4223047,-1762162,-730793,-3589818,-3317717,-7839927,2
234,-3582978,-1831572,-4192064,-1747112,-1522861,-2808614,-2820020,-7859281,2
235,-3652988,-5497017,-4310009,-5069300,-5842477,-3717822,-4106041,-7907367,2
236,-3694474,-7878336,-4440526,-7695218,-7870111,-5436378,-5739646,-7914999,2
237,-3629929,-4532523,-4355048,-4783821,-4072442,-5114576,-4907106,-7865809,2
238,-3576761,-1571834,-4222382,-1765495,-739318,-3590991,-3318768,-7839688,2
239,-3583627,-1832387,-4191388,-1748060,-1522908,-2809116,-2820132,-7859107,2
240,-3653570,-5493151,-4309159,-5065555,-5838426,-3716443,-4104396,-7907193,2
241,-3695129,-7876552,-4439747,-7693295,-7868504,-5434674,-5738389,-7914938,2
242,-3630512,-4529914,-4354198,-4781584,-4069959,-5112623,-4905444,-7865648,2
243,-3577202,-1570559,-4221394,-1763767,-739417,-3588683,-3317251,-7839338,2
244,-3583926,-1830607,-4190284,-1746000,-1521231,-2806794,-2818603,-7858597,2
245,-3653918,-5489556,-4308062,-5061739,-5834718,-3713679,-4101854,-7906789,2
246,-3695692,-7877139,-4438925,-7693441,-7869439,-5433604,-5737264,-7914742,2
247,-3631104,-4529179,-4353407,-4781273,-4068510,-5112084,-4904548,-7865481,2
248,-3577931,-1555542,-4220642,-1753214,-721166,-3587234,-3315687,-7839359,2
249,-3584745,-1813959,-4189534,-1730887,-1501887,-2804046,-2815687,-7858761,2
250,-3654667,-5484939,-4307255,-5057017,-5830394,-3709652,-4098241,-7906861,2
251,-3696275,-7880843,-4438197,-7696671,-7873796,-5432091,-5737086,-7914507,2
252,-3631612,-4531144,-4352656,-4783994,-4069309,-5112651,-4905351,-7865157,2
253,-3578591,-1540636,-4219895,-1743307,-706843,-3587290,-3314556,-7839276,2
254,-3585387,-1800614,-4188703,-1718274,-1490363,-2802999,-2813424,-7858701,2
255,-3697057,-7870757,-4437184,-7686993,-7863526,-5425111,-5731034,-7914829,2
256,-3632320,-4523336,-4351577,-4775705,-4062314,-5104991,-4898829,-7865340,2
257,-3578922,-1553147,-4218746,-1750857,-719659,-3581900,-3310959,-7838842,2
258,-3585547,-1817376,-4187660,-1733701,-1508719,-2801562,-2813354,-7857947,2
259,-3655496,-5477940,-4305224,-5050822,-5822376,-3705776,-4093769,-7906271,2
260,-3697499,-7867967,-4436154,-7684007,-7860719,-5424654,-5729280,-7914597,2
261,-3632800,-4521266,-4350572,-4773739,-4059734,-5103800,-4897092,-7865119,2
262,-3579400,-1545689,-4217727,-1745820,-710861,-3580087,-3308951,-7838604,2
263,-3586158,-1812202,-4186792,-1729149,-1504519,-2799902,-2811755,-7857836,2
264,-3656112,-5475672,-4304350,-5048547,-5819992,-3703637,-4091877,-7906180,2
265,-3698190,-7868378,-4435384,-7684151,-7861412,-5422985,-5728523,-7914557,2
266,-3633478,-4522207,-4349837,-4774669,-4060076,-5103246,-4897226,-7865057,2
267,-3579961,-1535721,-4216849,-1738204,-700252,-3579524,-3308362,-7838450,2
268,-3586662,-1802495,-4185835,-1719221,-1494414,-2799343,-2810614,-7857634,2
269,-3656714,-5472167,-4303446,-5045274,-5816711,-3701072,-4090007,-7906102,2
270,-3698734,-7867937,-4434446,-7683351,-7861309,-5419397,-5727357,-7914417,2
271,-3634004,-4522625,-4348962,-4774809,-4058721,-5101906,-4896515,-7864853,2
272,-3580434,-1523147,-4215901,-1728246,-684149,-3578822,-3306376,-7838184,2
273,-3587109,-1790045,-4184835,-1706877,-1481035,-2798033,-2808119,-7857334,2
274,-3657117,-5467467,-4302356,-5040948,-5812612,-3699792,-4086856,-7905784,2
275,-3699279,-7865790,-4433493,-7681139,-7859697,-5418544,-5724619,-7914263,2
276,-3634569,-4523897,-4348112,-4776148,-4059199,-5101252,-4895651,-7864680,2
277,-3580889,-1508667,-4214932,-1719761,-676119,-3577272,-3304861,-7837907,2
278,-3587559,-1778819,-4183845,-1697052,-1475655,-2796144,-2806156,-7857049,2
279,-3657526,-5464145,-4301307,-5037761,-5809421,-3697405,-4084314,-7905486,2
280,-3699826,-7864424,-4432569,-7679499,-7858625,-5416493,-5722482,-7914112,2
281,-3635104,-4524711,-4347221,-4776802,-4059031,-5100467,-4894815,-7864485,2
282,-3581465,-1500248,-4214061,-1713341,-668861,-3575752,-3303674,-7837760,2
283,-3588240,-1772345,-4183087,-1690617,-1472397,-2794637,-2805153,-7857015,2
284,-3658177,-5463176,-4300509,-5036625,-5808686,-3696837,-4083217,-7905425,2
285,-3700425,-7863062,-4431666,-7678131,-7857221,-5417361,-5721250,-7914010,2
286,-3635950,-4524834,-4346583,-4777447,-4058874,-5101099,-4894490,-7864635,2
287,-3582252,-1499510,-4213415,-1714354,-666863,-3575264,-3303646,-7837855,2
288,-3588905,-1771991,-4182345,-1690828,-1470897,-2793729,-2805180,-7856980,2
289,-3658812,-5461576,-4299698,-5034894,-5807203,-3695693,-4082476,-7905388,2
290,-3701093,-7861884,-4430835,-7676582,-7856228,-5416597,-5720127,-7914019,2
291,-3636499,-4526004,-4345696,-4778382,-4059649,-5101342,-4894207,-7864482,2
292,-3589444,-1772206,-4181544,-1690964,-1471120,-2794000,-2805161,-7856756,2
293,-3659441,-5459427,-4298926,-5032949,-5805149,-3695288,-4081721,-7905291,2
294,-3701807,-7858059,-4430030,-7672729,-7852400,-5414482,-5718377,-7914064,2
295,-3637145,-4524100,-4344847,-4776327,-4056869,-5099345,-4892380,-7864437,2
296,-3583281,-1494756,-4211659,-1710834,-657627,-3574531,-3301976,-7837411,2
297,-3589904,-1768837,-4180652,-1687460,-1467902,-2793446,-2804016,-7856453,2
298,-3659905,-5458314,-4298011,-5032026,-5804337,-3694381,-4080458,-7905011,2
299,-3702292,-7857457,-4429090,-7671885,-7852034,-5413458,-5717252,-7913819,2
300,-3637603,-4524163,-4343897,-4776032,-4055886,-5098872,-4892041,-7864151,2
301,-3583720,-1482496,-4210677,-1702274,-646812,-3573371,-3300834,-7837115,2
302,-3590303,-1759063,-4179630,-1678066,-1460795,-2791933,-2802514,-7856102,2
303,-3660257,-5455193,-4296909,-5029144,-5801214,-3693014,-4078463,-7904630,2
304,-3702778,-7854836,-4428064,-7669309,-7849651,-5412139,-5715155,-7913593,2
305,-3638213,-4523611,-4343053,-4775559,-4054489,-5097792,-4890775,-7864017,2
306,-3584096,-1475541,-4209669,-1696330,-638992,-3571829,-3299346,-7836716,2
307,-3590541,-1751909,-4178532,-1670947,-1455572,-2790202,-2800939,-7855554,2
308,-3660559,-5454209,-4295899,-5028357,-5800342,-3691392,-4077353,-7904152,2
309,-3703131,-7852070,-4427051,-7666802,-7846797,-5409754,-5713352,-7913209,2
310,-3638472,-4520568,-4341934,-4772783,-4051078,-5095174,-4888490,-7863545,2
311,-3584180,-1462030,-4208400,-1686107,-631179,-3568417,-3296704,-7836044,2
312,-3590672,-1743150,-4177344,-1661422,-1451514,-2787166,-2798962,-7854888,2
313,-3660665,-5453113,-4294694,-5026748,-5799142,-3689034,-4075740,-7903472,2
314,-3703201,-7848364,-4425714,-7662989,-7842851,-5406773,-5710755,-7912559,2
315,-3638564,-4517797,-4340612,-4770408,-4047696,-5092369,-4886011,-7862901,2
316,-3584446,-1450496,-4207302,-1678269,-622914,-3566489,-3294741,-7835543,2
317,-3590956,-1735223,-4176326,-1654208,-1448393,-2785757,-2797569,-7854371,2
